RevisionColumn,periods,Units,GenderID,NUTS,ValueColumn
"r_2","2008Q3","1000cp","2","BG41","13.6"
"r_2","2008Q3","1000cp","0","BG42","32.7"
"r_2","2008Q3","1000cp","1","BG42","16.9"
"r_2","2008Q3","1000cp","2","BG42","15.8"
"r_2","2008Q4","1000cp","0","BG","177.7"
"r_2","2008Q4","1000cp","1","BG","93.4"
"r_2","2008Q4","1000cp","2","BG","84.3"
"r_2","2008Q4","1000cp","0","BG31","26.3"
"r_2","2008Q4","1000cp","1","BG31","14.7"
"r_2","2008Q4","1000cp","2","BG31","11.6"
"r_2","2008Q4","1000cp","0","BG32","30.5"
"r_2","2008Q4","1000cp","1","BG32","16.7"
"r_2","2008Q4","1000cp","2","BG32","13.8"
"r_2","2008Q4","1000cp","0","BG33","32"
"r_2","2008Q4","1000cp","1","BG33","13.4"
"r_2","2008Q4","1000cp","2","BG33","18.6"
"r_2","2008Q4","1000cp","0","BG34","25.3"
"r_2","2008Q4","1000cp","1","BG34","12.3"
"r_2","2008Q4","1000cp","2","BG34","13.1"
"r_2","2008Q4","1000cp","0","BG41","27.1"
"r_2","2008Q4","1000cp","1","BG41","15.7"
"r_2","2008Q4","1000cp","2","BG41","11.3"
"r_2","2008Q4","1000cp","0","BG42","36.5"
"r_2","2008Q4","1000cp","1","BG42","20.7"
"r_2","2008Q4","1000cp","2","BG42","15.8"
"r_2","2009Q1","1000cp","0","BG","222.2"
"r_2","2009Q1","1000cp","1","BG","121.8"
"r_2","2009Q1","1000cp","2","BG","100.4"
"r_2","2009Q1","1000cp","0","BG31","31"
"r_2","2009Q1","1000cp","1","BG31","16.9"
"r_2","2009Q1","1000cp","2","BG31","14.1"
"r_2","2009Q1","1000cp","0","BG32","37.6"
"r_2","2009Q1","1000cp","1","BG32","20"
"r_2","2009Q1","1000cp","2","BG32","17.6"
"r_2","2009Q1","1000cp","0","BG33","43.1"
"r_2","2009Q1","1000cp","1","BG33","23.9"
"r_2","2009Q1","1000cp","2","BG33","19.2"
"r_2","2009Q1","1000cp","0","BG34","33.3"
"r_2","2009Q1","1000cp","1","BG34","17.1"
"r_2","2009Q1","1000cp","2","BG34","16.2"
"r_2","2009Q1","1000cp","0","BG41","33.5"
"r_2","2009Q1","1000cp","1","BG41","17.8"
"r_2","2009Q1","1000cp","2","BG41","15.8"
"r_2","2009Q1","1000cp","0","BG42","43.7"
"r_2","2009Q1","1000cp","1","BG42","26.2"
"r_2","2009Q1","1000cp","2","BG42","17.5"
"r_2","2009Q2","1000cp","0","BG","222.6"
"r_2","2009Q2","1000cp","1","BG","117.3"
"r_2","2009Q2","1000cp","2","BG","105.2"
"r_2","2009Q2","1000cp","0","BG31","29.3"
"r_2","2009Q2","1000cp","1","BG31","13.6"
"r_2","2009Q2","1000cp","2","BG31","15.6"
"r_2","2009Q2","1000cp","0","BG32","30.6"
"r_2","2009Q2","1000cp","1","BG32","16.3"
"r_2","2009Q2","1000cp","2","BG32","14.3"
"r_2","2009Q2","1000cp","0","BG33","47.8"
"r_2","2009Q2","1000cp","1","BG33","27.3"
"r_2","2009Q2","1000cp","2","BG33","20.6"
"r_2","2009Q2","1000cp","0","BG34","32.3"
"r_2","2009Q2","1000cp","1","BG34","16.3"
"r_2","2009Q2","1000cp","2","BG34","16"
"r_2","2009Q2","1000cp","0","BG41","42.8"
"r_2","2009Q2","1000cp","1","BG41","19.7"
"r_2","2009Q2","1000cp","2","BG41","23.1"
"r_2","2009Q2","1000cp","0","BG42","39.8"
"r_2","2009Q2","1000cp","1","BG42","24.2"
"r_2","2009Q2","1000cp","2","BG42","15.6"
"r_2","2009Q3","1000cp","0","BG","234.5"
"r_2","2009Q3","1000cp","1","BG","127"
"r_2","2009Q3","1000cp","2","BG","107.5"
"r_2","2009Q3","1000cp","0","BG31","28"
"r_2","2009Q3","1000cp","1","BG31","15.9"
"r_2","2009Q3","1000cp","2","BG31","12.1"
"r_2","2009Q3","1000cp","0","BG32","31"
"r_2","2009Q3","1000cp","1","BG32","16.4"
"r_2","2009Q3","1000cp","2","BG32","14.5"
"r_2","2009Q3","1000cp","0","BG33","47.5"
"r_2","2009Q3","1000cp","1","BG33","26.1"
"r_2","2009Q3","1000cp","2","BG33","21.4"
"r_2","2009Q3","1000cp","0","BG34","27.4"
"r_2","2009Q3","1000cp","1","BG34","14.2"
"r_2","2009Q3","1000cp","2","BG34","13.1"
"r_2","2009Q3","1000cp","0","BG41","48.1"
"r_2","2009Q3","1000cp","1","BG41","26.4"
"r_2","2009Q3","1000cp","2","BG41","21.7"
"r_2","2009Q3","1000cp","0","BG42","52.6"
"r_2","2009Q3","1000cp","1","BG42","28"
"r_2","2009Q3","1000cp","2","BG42","24.6"
"r_2","2009Q4","1000cp","0","BG","272.8"
"r_2","2009Q4","1000cp","1","BG","154.2"
"r_2","2009Q4","1000cp","2","BG","118.6"
"r_2","2009Q4","1000cp","0","BG31","31"
"r_2","2009Q4","1000cp","1","BG31","18.4"
"r_2","2009Q4","1000cp","2","BG31","12.6"
"r_2","2009Q4","1000cp","0","BG32","34.1"
"r_2","2009Q4","1000cp","1","BG32","20.5"
"r_2","2009Q4","1000cp","2","BG32","13.6"
"r_2","2009Q4","1000cp","0","BG33","52.4"
"r_2","2009Q4","1000cp","1","BG33","29.2"
"r_2","2009Q4","1000cp","2","BG33","23.2"
"r_2","2009Q4","1000cp","0","BG34","35.7"
"r_2","2009Q4","1000cp","1","BG34","18.5"
"r_2","2009Q4","1000cp","2","BG34","17.2"
"r_2","2009Q4","1000cp","0","BG41","55.4"
"r_2","2009Q4","1000cp","1","BG41","33.5"
"r_2","2009Q4","1000cp","2","BG41","21.9"
"r_2","2009Q4","1000cp","0","BG42","64.3"
"r_2","2009Q4","1000cp","1","BG42","34.2"
"r_2","2009Q4","1000cp","2","BG42","30.1"
"r_2","2010Q1","1000cp","0","BG","344.5"
"r_2","2010Q1","1000cp","1","BG","196.1"
"r_2","2010Q1","1000cp","2","BG","148.4"
"r_2","2010Q1","1000cp","0","BG31","32.5"
"r_2","2010Q1","1000cp","1","BG31","18"
"r_2","2010Q1","1000cp","2","BG31","14.6"
"r_2","2010Q1","1000cp","0","BG32","43.6"
"r_2","2010Q1","1000cp","1","BG32","25.3"
"r_2","2010Q1","1000cp","2","BG32","18.3"
"r_2","2010Q1","1000cp","0","BG33","63.6"
"r_2","2010Q1","1000cp","1","BG33","36.3"
"r_2","2010Q1","1000cp","2","BG33","27.3"
"r_2","2010Q1","1000cp","0","BG34","58.6"
"r_2","2010Q1","1000cp","1","BG34","31.9"
"r_2","2010Q1","1000cp","2","BG34","26.7"
"r_2","2010Q1","1000cp","0","BG41","70.9"
"r_2","2010Q1","1000cp","1","BG41","39.8"
"r_2","2010Q1","1000cp","2","BG41","31.1"
"r_2","2010Q1","1000cp","0","BG42","75.3"
"r_2","2010Q1","1000cp","1","BG42","44.9"
"r_2","2010Q1","1000cp","2","BG42","30.4"
"r_2","2010Q2","1000cp","0","BG","345"
"r_2","2010Q2","1000cp","1","BG","194.4"
"r_2","2010Q2","1000cp","2","BG","150.5"
"r_2","2010Q2","1000cp","0","BG31","38"
"r_2","2010Q2","1000cp","1","BG31","22.6"
"r_2","2010Q2","1000cp","2","BG31","15.4"
"r_2","2010Q2","1000cp","0","BG32","41.9"
"r_2","2010Q2","1000cp","1","BG32","26.8"
"r_2","2010Q2","1000cp","2","BG32","15.1"
"r_2","2010Q2","1000cp","0","BG33","69.2"
"r_2","2010Q2","1000cp","1","BG33","39.3"
"r_2","2010Q2","1000cp","2","BG33","29.9"
"r_2","2010Q2","1000cp","0","BG34","54.2"
"r_2","2010Q2","1000cp","1","BG34","28.3"
"r_2","2010Q2","1000cp","2","BG34","25.9"
"r_2","2010Q2","1000cp","0","BG41","70.7"
"r_2","2010Q2","1000cp","1","BG41","35"
"r_2","2010Q2","1000cp","2","BG41","35.7"
"r_2","2010Q2","1000cp","0","BG42","70.9"
"r_2","2010Q2","1000cp","1","BG42","42.4"
"r_2","2010Q2","1000cp","2","BG42","28.5"
"r_2","2010Q3","1000cp","0","BG","330.5"
"r_2","2010Q3","1000cp","1","BG","186.9"
"r_2","2010Q3","1000cp","2","BG","143.6"
"r_2","2010Q3","1000cp","0","BG31","39.9"
"r_2","2010Q3","1000cp","1","BG31","24.5"
"r_2","2010Q3","1000cp","2","BG31","15.4"
"r_2","2010Q3","1000cp","0","BG32","43"
"r_2","2010Q3","1000cp","1","BG32","26.6"
"r_2","2010Q3","1000cp","2","BG32","16.4"
"r_2","2010Q3","1000cp","0","BG33","61.8"
"r_2","2010Q3","1000cp","1","BG33","33.8"
"r_2","2010Q3","1000cp","2","BG33","27.9"
"r_2","2010Q3","1000cp","0","BG34","41"
"r_2","2010Q3","1000cp","1","BG34","22.8"
"r_2","2010Q3","1000cp","2","BG34","18.1"
"r_2","2010Q3","1000cp","0","BG41","75.2"
"r_2","2010Q3","1000cp","1","BG41","40.2"
"r_2","2010Q3","1000cp","2","BG41","35"
"r_2","2010Q3","1000cp","0","BG42","69.7"
"r_2","2010Q3","1000cp","1","BG42","38.9"
"r_2","2010Q3","1000cp","2","BG42","30.8"
"r_2","2010Q4","1000cp","0","BG","389.4"
"r_2","2010Q4","1000cp","1","BG","221.7"
"r_2","2010Q4","1000cp","2","BG","167.8"
"r_2","2010Q4","1000cp","0","BG31","45"
"r_2","2010Q4","1000cp","1","BG31","27.3"
"r_2","2010Q4","1000cp","2","BG31","17.7"
"r_2","2010Q4","1000cp","0","BG32","45"
"r_2","2010Q4","1000cp","1","BG32","25.9"
"r_2","2010Q4","1000cp","2","BG32","19.1"
"r_2","2010Q4","1000cp","0","BG33","69.6"
"r_2","2010Q4","1000cp","1","BG33","39.3"
"r_2","2010Q4","1000cp","2","BG33","30.2"
"r_2","2010Q4","1000cp","0","BG34","50.9"
"r_2","2010Q4","1000cp","1","BG34","30.8"
"r_2","2010Q4","1000cp","2","BG34","20.1"
"r_2","2010Q4","1000cp","0","BG41","87.4"
"r_2","2010Q4","1000cp","1","BG41","49"
"r_2","2010Q4","1000cp","2","BG41","38.4"
"r_2","2010Q4","1000cp","0","BG42","91.6"
"r_2","2010Q4","1000cp","1","BG42","49.3"
"r_2","2010Q4","1000cp","2","BG42","42.3"
"r_2","2011Q1","1000cp","0","BG","402"
"r_2","2011Q1","1000cp","1","BG","234.1"
"r_2","2011Q1","1000cp","2","BG","167.9"
"r_2","2011Q1","1000cp","0","BG31","43.8"
"r_2","2011Q1","1000cp","1","BG31","26.4"
"r_2","2011Q1","1000cp","2","BG31","17.3"
"r_2","2011Q1","1000cp","0","BG32","49.5"
"r_2","2011Q1","1000cp","1","BG32","30"
"r_2","2011Q1","1000cp","2","BG32","19.5"
"r_2","2011Q1","1000cp","0","BG33","69.9"
"r_2","2011Q1","1000cp","1","BG33","41.1"
"r_2","2011Q1","1000cp","2","BG33","28.9"
"r_2","2011Q1","1000cp","0","BG34","62.5"
"r_2","2011Q1","1000cp","1","BG34","36.5"
"r_2","2011Q1","1000cp","2","BG34","26"
"r_2","2011Q1","1000cp","0","BG41","83.5"
"r_2","2011Q1","1000cp","1","BG41","47.3"
"r_2","2011Q1","1000cp","2","BG41","36.2"
"r_2","2011Q1","1000cp","0","BG42","92.8"
"r_2","2011Q1","1000cp","1","BG42","52.8"
"r_2","2011Q1","1000cp","2","BG42","40.1"
"r_2","2011Q2","1000cp","0","BG","372.3"
"r_2","2011Q2","1000cp","1","BG","215.9"
"r_2","2011Q2","1000cp","2","BG","156.4"
"r_2","2011Q2","1000cp","0","BG31","46.3"
"r_2","2011Q2","1000cp","1","BG31","26.1"
"r_2","2011Q2","1000cp","2","BG31","20.2"
"r_2","2011Q2","1000cp","0","BG32","45.6"
"r_2","2011Q2","1000cp","1","BG32","28.6"
"r_2","2011Q2","1000cp","2","BG32","17"
"r_2","2011Q2","1000cp","0","BG33","66.5"
"r_2","2011Q2","1000cp","1","BG33","38.2"
"r_2","2011Q2","1000cp","2","BG33","28.3"
"r_2","2011Q2","1000cp","0","BG34","57.7"
"r_2","2011Q2","1000cp","1","BG34","32"
"r_2","2011Q2","1000cp","2","BG34","25.6"
"r_2","2011Q2","1000cp","0","BG41","75.7"
"r_2","2011Q2","1000cp","1","BG41","45.4"
"r_2","2011Q2","1000cp","2","BG41","30.3"
"r_2","2011Q2","1000cp","0","BG42","80.5"
"r_2","2011Q2","1000cp","1","BG42","45.6"
"r_2","2011Q2","1000cp","2","BG42","34.9"
"r_2","2011Q3","1000cp","0","BG","346.5"
"r_2","2011Q3","1000cp","1","BG","199.3"
"r_2","2011Q3","1000cp","2","BG","147.2"
"r_2","2011Q3","1000cp","0","BG31","39.8"
"r_2","2011Q3","1000cp","1","BG31","23.9"
"r_2","2011Q3","1000cp","2","BG31","15.9"
"r_2","2011Q3","1000cp","0","BG32","47.2"
"r_2","2011Q3","1000cp","1","BG32","26"
"r_2","2011Q3","1000cp","2","BG32","21.2"
"r_2","2011Q3","1000cp","0","BG33","62.5"
"r_2","2011Q3","1000cp","1","BG33","35.7"
"r_2","2011Q3","1000cp","2","BG33","26.8"
"r_2","2011Q3","1000cp","0","BG34","45.1"
"r_2","2011Q3","1000cp","1","BG34","26.1"
"r_2","2011Q3","1000cp","2","BG34","19"
"r_2","2011Q3","1000cp","0","BG41","78.4"
"r_2","2011Q3","1000cp","1","BG41","46.9"
"r_2","2011Q3","1000cp","2","BG41","31.5"
"r_2","2011Q3","1000cp","0","BG42","73.5"
"r_2","2011Q3","1000cp","1","BG42","40.8"
"r_2","2011Q3","1000cp","2","BG42","32.7"
"r_2","2011Q4","1000cp","0","BG","384.2"
"r_2","2011Q4","1000cp","1","BG","226.8"
"r_2","2011Q4","1000cp","2","BG","157.4"
"r_2","2011Q4","1000cp","0","BG31","41.4"
"r_2","2011Q4","1000cp","1","BG31","25.1"
"r_2","2011Q4","1000cp","2","BG31","16.3"
"r_2","2011Q4","1000cp","0","BG32","46.1"
"r_2","2011Q4","1000cp","1","BG32","25.4"
"r_2","2011Q4","1000cp","2","BG32","20.7"
"r_2","2011Q4","1000cp","0","BG33","73.5"
"r_2","2011Q4","1000cp","1","BG33","42.5"
"r_2","2011Q4","1000cp","2","BG33","31"
"r_2","2011Q4","1000cp","0","BG34","54.7"
"r_2","2011Q4","1000cp","1","BG34","31.1"
"r_2","2011Q4","1000cp","2","BG34","23.6"
"r_2","2011Q4","1000cp","0","BG41","80.9"
"r_2","2011Q4","1000cp","1","BG41","50.8"
"r_2","2011Q4","1000cp","2","BG41","30.1"
"r_2","2011Q4","1000cp","0","BG42","87.6"
"r_2","2011Q4","1000cp","1","BG42","51.9"
"r_2","2011Q4","1000cp","2","BG42","35.7"
"r_2","2012Q1","1000cp","0","BG","421.4"
"r_2","2012Q1","1000cp","1","BG","252.3"
"r_2","2012Q1","1000cp","2","BG","169"
"r_2","2012Q1","1000cp","0","BG31","41.1"
"r_2","2012Q1","1000cp","1","BG31","23.7"
"r_2","2012Q1","1000cp","2","BG31","17.4"
"r_2","2012Q1","1000cp","0","BG32","47.6"
"r_2","2012Q1","1000cp","1","BG32","29.6"
"r_2","2012Q1","1000cp","2","BG32","17.9"
"r_2","2012Q1","1000cp","0","BG33","92"
"r_2","2012Q1","1000cp","1","BG33","54.8"
"r_2","2012Q1","1000cp","2","BG33","37.2"
"r_2","2012Q1","1000cp","0","BG34","60.9"
"r_2","2012Q1","1000cp","1","BG34","34.1"
"r_2","2012Q1","1000cp","2","BG34","26.8"
"r_2","2012Q1","1000cp","0","BG41","81.4"
"r_2","2012Q1","1000cp","1","BG41","48.7"
"r_2","2012Q1","1000cp","2","BG41","32.7"
"r_2","2012Q1","1000cp","0","BG42","98.4"
"r_2","2012Q1","1000cp","1","BG42","61.4"
"r_2","2012Q1","1000cp","2","BG42","37"
"r_2","2012Q2","1000cp","0","BG","409.5"
"r_2","2012Q2","1000cp","1","BG","242.7"
"r_2","2012Q2","1000cp","2","BG","166.8"
"r_2","2012Q2","1000cp","0","BG31","37.7"
"r_2","2012Q2","1000cp","1","BG31","22.4"
"r_2","2012Q2","1000cp","2","BG31","15.3"
"r_2","2012Q2","1000cp","0","BG32","55.2"
"r_2","2012Q2","1000cp","1","BG32","33"
"r_2","2012Q2","1000cp","2","BG32","22.2"
"r_2","2012Q2","1000cp","0","BG33","83.5"
"r_2","2012Q2","1000cp","1","BG33","49.8"
"r_2","2012Q2","1000cp","2","BG33","33.7"
"r_2","2012Q2","1000cp","0","BG34","61.3"
"r_2","2012Q2","1000cp","1","BG34","36.1"
"r_2","2012Q2","1000cp","2","BG34","25.2"
"r_2","2012Q2","1000cp","0","BG41","81.8"
"r_2","2012Q2","1000cp","1","BG41","47"
"r_2","2012Q2","1000cp","2","BG41","34.8"
"r_2","2012Q2","1000cp","0","BG42","90"
"r_2","2012Q2","1000cp","1","BG42","54.4"
"r_2","2012Q2","1000cp","2","BG42","35.6"
"r_2","2012Q3","1000cp","0","BG","393.2"
"r_2","2012Q3","1000cp","1","BG","231.5"
"r_2","2012Q3","1000cp","2","BG","161.8"
"r_2","2012Q3","1000cp","0","BG31","39"
"r_2","2012Q3","1000cp","1","BG31","21.9"
"r_2","2012Q3","1000cp","2","BG31","17.1"
"r_2","2012Q3","1000cp","0","BG32","57.3"
"r_2","2012Q3","1000cp","1","BG32","35.5"
"r_2","2012Q3","1000cp","2","BG32","21.8"
"r_2","2012Q3","1000cp","0","BG33","69.4"
"r_2","2012Q3","1000cp","1","BG33","39.5"
"r_2","2012Q3","1000cp","2","BG33","29.9"
"r_2","2012Q3","1000cp","0","BG34","49"
"r_2","2012Q3","1000cp","1","BG34","28.6"
"r_2","2012Q3","1000cp","2","BG34","20.4"
"r_2","2012Q3","1000cp","0","BG41","92.3"
"r_2","2012Q3","1000cp","1","BG41","54.6"
"r_2","2012Q3","1000cp","2","BG41","37.7"
"r_2","2012Q3","1000cp","0","BG42","86.1"
"r_2","2012Q3","1000cp","1","BG42","51.3"
"r_2","2012Q3","1000cp","2","BG42","34.9"
"r_2","2012Q4","1000cp","0","BG","417.3"
"r_2","2012Q4","1000cp","1","BG","237.8"
"r_2","2012Q4","1000cp","2","BG","179.5"
"r_2","2012Q4","1000cp","0","BG31","41.5"
"r_2","2012Q4","1000cp","1","BG31","25.4"
"r_2","2012Q4","1000cp","2","BG31","16.1"
"r_2","2012Q4","1000cp","0","BG32","53.2"
"r_2","2012Q4","1000cp","1","BG32","37"
"r_2","2012Q4","1000cp","2","BG32","16.2"
"r_2","2012Q4","1000cp","0","BG33","80"
"r_2","2012Q4","1000cp","1","BG33","41.9"
"r_2","2012Q4","1000cp","2","BG33","38.1"
"r_2","2012Q4","1000cp","0","BG34","57.9"
"r_2","2012Q4","1000cp","1","BG34","31"
"r_2","2012Q4","1000cp","2","BG34","26.9"
"r_2","2012Q4","1000cp","0","BG41","94.8"
"r_2","2012Q4","1000cp","1","BG41","49.8"
"r_2","2012Q4","1000cp","2","BG41","45"
"r_2","2012Q4","1000cp","0","BG42","89.8"
"r_2","2012Q4","1000cp","1","BG42","52.6"
"r_2","2012Q4","1000cp","2","BG42","37.2"
"r_2","2013Q1","1000cp","0","BG","456.4"
"r_2","2013Q1","1000cp","1","BG","267.5"
"r_2","2013Q1","1000cp","2","BG","188.8"
"r_2","2013Q1","1000cp","0","BG31","41"
"r_2","2013Q1","1000cp","1","BG31","27.3"
"r_2","2013Q1","1000cp","2","BG31","13.7"
"r_2","2013Q1","1000cp","0","BG32","55.6"
"r_2","2013Q1","1000cp","1","BG32","35.8"
"r_2","2013Q1","1000cp","2","BG32","19.8"
"r_2","2013Q1","1000cp","0","BG33","80.1"
"r_2","2013Q1","1000cp","1","BG33","45.1"
"r_2","2013Q1","1000cp","2","BG33","35"
"r_2","2013Q1","1000cp","0","BG34","66.2"
"r_2","2013Q1","1000cp","1","BG34","32.9"
"r_2","2013Q1","1000cp","2","BG34","33.3"
"r_2","2013Q1","1000cp","0","BG41","108"
"r_2","2013Q1","1000cp","1","BG41","61.5"
"r_2","2013Q1","1000cp","2","BG41","46.6"
"r_2","2013Q1","1000cp","0","BG42","105.4"
"r_2","2013Q1","1000cp","1","BG42","65"
"r_2","2013Q1","1000cp","2","BG42","40.5"
"r_2","2013Q2","1000cp","0","BG","437.3"
"r_2","2013Q2","1000cp","1","BG","251.7"
"r_2","2013Q2","1000cp","2","BG","185.6"
"r_2","2013Q2","1000cp","0","BG31","44.4"
"r_2","2013Q2","1000cp","1","BG31","27.3"
"r_2","2013Q2","1000cp","2","BG31","17.1"
"r_2","2013Q2","1000cp","0","BG32","57.8"
"r_2","2013Q2","1000cp","1","BG32","31.5"
"r_2","2013Q2","1000cp","2","BG32","26.3"
"r_2","2013Q2","1000cp","0","BG33","77.8"
"r_2","2013Q2","1000cp","1","BG33","45.4"
"r_2","2013Q2","1000cp","2","BG33","32.4"
"r_2","2013Q2","1000cp","0","BG34","66.6"
"r_2","2013Q2","1000cp","1","BG34","35.7"
"r_2","2013Q2","1000cp","2","BG34","30.9"
"r_2","2013Q2","1000cp","0","BG41","103.7"
"r_2","2013Q2","1000cp","1","BG41","61.9"
"r_2","2013Q2","1000cp","2","BG41","41.8"
"r_2","2013Q2","1000cp","0","BG42","86.9"
"r_2","2013Q2","1000cp","1","BG42","49.7"
"r_2","2013Q2","1000cp","2","BG42","37.2"
"r_2","2013Q3","1000cp","0","BG","411.6"
"r_2","2013Q3","1000cp","1","BG","230.3"
"r_2","2013Q3","1000cp","2","BG","181.3"
"r_2","2013Q3","1000cp","0","BG31","45.3"
"r_2","2013Q3","1000cp","1","BG31","27.3"
"r_2","2013Q3","1000cp","2","BG31","18"
"r_2","2013Q3","1000cp","0","BG32","58.6"
"r_2","2013Q3","1000cp","1","BG32","31.6"
"r_2","2013Q3","1000cp","2","BG32","27"
"r_2","2013Q3","1000cp","0","BG33","69.3"
"r_2","2013Q3","1000cp","1","BG33","36"
"r_2","2013Q3","1000cp","2","BG33","33.3"
"r_2","2013Q3","1000cp","0","BG34","52.4"
"r_2","2013Q3","1000cp","1","BG34","29.6"
"r_2","2013Q3","1000cp","2","BG34","22.8"
"r_2","2013Q3","1000cp","0","BG41","103.9"
"r_2","2013Q3","1000cp","1","BG41","61.1"
"r_2","2013Q3","1000cp","2","BG41","42.8"
"r_2","2013Q3","1000cp","0","BG42","82"
"r_2","2013Q3","1000cp","1","BG42","44.7"
"r_2","2013Q3","1000cp","2","BG42","37.3"
"r_2","2013Q4","1000cp","0","BG","439.8"
"r_2","2013Q4","1000cp","1","BG","249.5"
"r_2","2013Q4","1000cp","2","BG","190.3"
"r_2","2013Q4","1000cp","0","BG31","54.3"
"r_2","2013Q4","1000cp","1","BG31","32.3"
"r_2","2013Q4","1000cp","2","BG31","22"
"r_2","2013Q4","1000cp","0","BG32","55.7"
"r_2","2013Q4","1000cp","1","BG32","34.9"
"r_2","2013Q4","1000cp","2","BG32","20.8"
"r_2","2013Q4","1000cp","0","BG33","72.2"
"r_2","2013Q4","1000cp","1","BG33","38.2"
"r_2","2013Q4","1000cp","2","BG33","33.9"
"r_2","2013Q4","1000cp","0","BG34","60.1"
"r_2","2013Q4","1000cp","1","BG34","33.7"
"r_2","2013Q4","1000cp","2","BG34","26.4"
"r_2","2013Q4","1000cp","0","BG41","106.7"
"r_2","2013Q4","1000cp","1","BG41","59.8"
"r_2","2013Q4","1000cp","2","BG41","46.8"
"r_2","2013Q4","1000cp","0","BG42","90.8"
"r_2","2013Q4","1000cp","1","BG42","50.5"
"r_2","2013Q4","1000cp","2","BG42","40.3"
"r_2","2014Q1","1000cp","0","BG","433"
"r_2","2014Q1","1000cp","1","BG","247.1"
"r_2","2014Q1","1000cp","2","BG","185.8"
"r_2","2014Q1","1000cp","0","BG31","46.6"
"r_2","2014Q1","1000cp","1","BG31","28.5"
"r_2","2014Q1","1000cp","2","BG31","18"
"r_2","2014Q1","1000cp","0","BG32","53.4"
"r_2","2014Q1","1000cp","1","BG32","32.5"
"r_2","2014Q1","1000cp","2","BG32","20.8"
"r_2","2014Q1","1000cp","0","BG33","65.9"
"r_2","2014Q1","1000cp","1","BG33","39.1"
"r_2","2014Q1","1000cp","2","BG33","26.9"
"r_2","2014Q1","1000cp","0","BG34","63.5"
"r_2","2014Q1","1000cp","1","BG34","32"
"r_2","2014Q1","1000cp","2","BG34","31.5"
"r_2","2014Q1","1000cp","0","BG41","105"
"r_2","2014Q1","1000cp","1","BG41","58.4"
"r_2","2014Q1","1000cp","2","BG41","46.6"
"r_2","2014Q1","1000cp","0","BG42","98.6"
"r_2","2014Q1","1000cp","1","BG42","56.6"
"r_2","2014Q1","1000cp","2","BG42","42"
"r_2","2014Q2","1000cp","0","BG","381.8"
"r_2","2014Q2","1000cp","1","BG","224"
"r_2","2014Q2","1000cp","2","BG","157.8"
"r_2","2014Q2","1000cp","0","BG31","53.8"
"r_2","2014Q2","1000cp","1","BG31","34.1"
"r_2","2014Q2","1000cp","2","BG31","19.7"
"r_2","2014Q2","1000cp","0","BG32","50.4"
"r_2","2014Q2","1000cp","1","BG32","30.3"
"r_2","2014Q2","1000cp","2","BG32","20.1"
"r_2","2014Q2","1000cp","0","BG33","50"
"r_2","2014Q2","1000cp","1","BG33","28.9"
"r_2","2014Q2","1000cp","2","BG33","21.1"
"r_2","2014Q2","1000cp","0","BG34","51.6"
"r_2","2014Q2","1000cp","1","BG34","29.3"
"r_2","2014Q2","1000cp","2","BG34","22.4"
