RevisionColumn,periods,Units,GenderID,NUTS,ValueColumn
"r_2","2014Q2","1000cp","0","BG41","97.8"
"r_2","2014Q2","1000cp","1","BG41","57.1"
"r_2","2014Q2","1000cp","2","BG41","40.7"
"r_2","2014Q2","1000cp","0","BG42","78.2"
"r_2","2014Q2","1000cp","1","BG42","44.3"
"r_2","2014Q2","1000cp","2","BG42","33.8"
"r_2","2014Q3","1000cp","0","BG","368.8"
"r_2","2014Q3","1000cp","1","BG","211.6"
"r_2","2014Q3","1000cp","2","BG","157.2"
"r_2","2014Q3","1000cp","0","BG31","44.9"
"r_2","2014Q3","1000cp","1","BG31","27.6"
"r_2","2014Q3","1000cp","2","BG31","17.3"
"r_2","2014Q3","1000cp","0","BG32","50.6"
"r_2","2014Q3","1000cp","1","BG32","29.7"
"r_2","2014Q3","1000cp","2","BG32","20.9"
"r_2","2014Q3","1000cp","0","BG33","52.1"
"r_2","2014Q3","1000cp","1","BG33","27.5"
"r_2","2014Q3","1000cp","2","BG33","24.6"
"r_2","2014Q3","1000cp","0","BG34","50.5"
"r_2","2014Q3","1000cp","1","BG34","28.6"
"r_2","2014Q3","1000cp","2","BG34","21.9"
"r_2","2014Q3","1000cp","0","BG41","95.4"
"r_2","2014Q3","1000cp","1","BG41","57.4"
"r_2","2014Q3","1000cp","2","BG41","38"
"r_2","2014Q3","1000cp","0","BG42","75.4"
"r_2","2014Q3","1000cp","1","BG42","40.8"
"r_2","2014Q3","1000cp","2","BG42","34.5"
"r_2","2014Q4","1000cp","0","BG","354.5"
"r_2","2014Q4","1000cp","1","BG","203"
"r_2","2014Q4","1000cp","2","BG","151.5"
"r_2","2014Q4","1000cp","0","BG31","40.4"
"r_2","2014Q4","1000cp","1","BG31","25.5"
"r_2","2014Q4","1000cp","2","BG31","14.9"
"r_2","2014Q4","1000cp","0","BG32","39.9"
"r_2","2014Q4","1000cp","1","BG32","24.3"
"r_2","2014Q4","1000cp","2","BG32","15.5"
"r_2","2014Q4","1000cp","0","BG33","57.3"
"r_2","2014Q4","1000cp","1","BG33","30.9"
"r_2","2014Q4","1000cp","2","BG33","26.4"
"r_2","2014Q4","1000cp","0","BG34","55.8"
"r_2","2014Q4","1000cp","1","BG34","29.5"
"r_2","2014Q4","1000cp","2","BG34","26.4"
"r_2","2014Q4","1000cp","0","BG41","85.3"
"r_2","2014Q4","1000cp","1","BG41","52.1"
"r_2","2014Q4","1000cp","2","BG41","33.2"
"r_2","2014Q4","1000cp","0","BG42","75.8"
"r_2","2014Q4","1000cp","1","BG42","40.8"
"r_2","2014Q4","1000cp","2","BG42","35.1"
"r_2","2015Q1","1000cp","0","BG","349.2"
"r_2","2015Q1","1000cp","1","BG","200.4"
"r_2","2015Q1","1000cp","2","BG","148.9"
"r_2","2015Q1","1000cp","0","BG31","37.6"
"r_2","2015Q1","1000cp","1","BG31","23.9"
"r_2","2015Q1","1000cp","2","BG31","13.7"
"r_2","2015Q1","1000cp","0","BG32","42.6"
"r_2","2015Q1","1000cp","1","BG32","23.4"
"r_2","2015Q1","1000cp","2","BG32","19.2"
"r_2","2015Q1","1000cp","0","BG33","55.8"
"r_2","2015Q1","1000cp","1","BG33","29.2"
"r_2","2015Q1","1000cp","2","BG33","26.6"
"r_2","2015Q1","1000cp","0","BG34","54.7"
"r_2","2015Q1","1000cp","1","BG34","34.6"
"r_2","2015Q1","1000cp","2","BG34","20.1"
"r_2","2015Q1","1000cp","0","BG41","80.5"
"r_2","2015Q1","1000cp","1","BG41","47.5"
"r_2","2015Q1","1000cp","2","BG41","33"
"r_2","2015Q1","1000cp","0","BG42","78.1"
"r_2","2015Q1","1000cp","1","BG42","41.8"
"r_2","2015Q1","1000cp","2","BG42","36.3"
"r_2","2015Q2","1000cp","0","BG","330.9"
"r_2","2015Q2","1000cp","1","BG","195"
"r_2","2015Q2","1000cp","2","BG","135.9"
"r_2","2015Q2","1000cp","0","BG31","46.2"
"r_2","2015Q2","1000cp","1","BG31","28.7"
"r_2","2015Q2","1000cp","2","BG31","17.5"
"r_2","2015Q2","1000cp","0","BG32","44.1"
"r_2","2015Q2","1000cp","1","BG32","25.5"
"r_2","2015Q2","1000cp","2","BG32","18.6"
"r_2","2015Q2","1000cp","0","BG33","49.3"
"r_2","2015Q2","1000cp","1","BG33","28"
"r_2","2015Q2","1000cp","2","BG33","21.3"
"r_2","2015Q2","1000cp","0","BG34","48.8"
"r_2","2015Q2","1000cp","1","BG34","28.5"
"r_2","2015Q2","1000cp","2","BG34","20.2"
"r_2","2015Q2","1000cp","0","BG41","79.7"
"r_2","2015Q2","1000cp","1","BG41","49.5"
"r_2","2015Q2","1000cp","2","BG41","30.2"
"r_2","2015Q2","1000cp","0","BG42","62.7"
"r_2","2015Q2","1000cp","1","BG42","34.7"
"r_2","2015Q2","1000cp","2","BG42","28"
"r_2","2015Q3","1000cp","0","BG","279.3"
"r_2","2015Q3","1000cp","1","BG","159.1"
"r_2","2015Q3","1000cp","2","BG","120.1"
"r_2","2015Q3","1000cp","0","BG31","39.3"
"r_2","2015Q3","1000cp","1","BG31","22.3"
"r_2","2015Q3","1000cp","2","BG31","17"
"r_2","2015Q3","1000cp","0","BG32","36.4"
"r_2","2015Q3","1000cp","1","BG32","22.1"
"r_2","2015Q3","1000cp","2","BG32","14.3"
"r_2","2015Q3","1000cp","0","BG33","37.6"
"r_2","2015Q3","1000cp","1","BG33","18.7"
"r_2","2015Q3","1000cp","2","BG33","18.9"
"r_2","2015Q3","1000cp","0","BG34","47"
"r_2","2015Q3","1000cp","1","BG34","24.2"
"r_2","2015Q3","1000cp","2","BG34","22.8"
"r_2","2015Q3","1000cp","0","BG41","66.4"
"r_2","2015Q3","1000cp","1","BG41","40.9"
"r_2","2015Q3","1000cp","2","BG41","25.5"
"r_2","2015Q3","1000cp","0","BG42","52.6"
"r_2","2015Q3","1000cp","1","BG42","31"
"r_2","2015Q3","1000cp","2","BG42","21.6"
"r_2","2015Q4","1000cp","0","BG","261"
"r_2","2015Q4","1000cp","1","BG","142.4"
"r_2","2015Q4","1000cp","2","BG","118.7"
"r_2","2015Q4","1000cp","0","BG31","30.9"
"r_2","2015Q4","1000cp","1","BG31","17.6"
"r_2","2015Q4","1000cp","2","BG31","13.3"
"r_2","2015Q4","1000cp","0","BG32","32.4"
"r_2","2015Q4","1000cp","1","BG32","18.6"
"r_2","2015Q4","1000cp","2","BG32","13.8"
"r_2","2015Q4","1000cp","0","BG33","42.8"
"r_2","2015Q4","1000cp","1","BG33","20.1"
"r_2","2015Q4","1000cp","2","BG33","22.7"
"r_2","2015Q4","1000cp","0","BG34","45.5"
"r_2","2015Q4","1000cp","1","BG34","21.8"
"r_2","2015Q4","1000cp","2","BG34","23.7"
"r_2","2015Q4","1000cp","0","BG41","59.3"
"r_2","2015Q4","1000cp","1","BG41","36.1"
"r_2","2015Q4","1000cp","2","BG41","23.2"
"r_2","2015Q4","1000cp","0","BG42","50.1"
"r_2","2015Q4","1000cp","1","BG42","28.1"
"r_2","2015Q4","1000cp","2","BG42","22"
"r_3","2016Q1","1000cp","0","BG","279.6"
"r_3","2016Q1","1000cp","1","BG","162.7"
"r_3","2016Q1","1000cp","2","BG","116.9"
"r_3","2016Q1","1000cp","0","BG31","34.2"
"r_3","2016Q1","1000cp","1","BG31","20.7"
"r_3","2016Q1","1000cp","2","BG31","13.5"
"r_3","2016Q1","1000cp","0","BG32","39.8"
"r_3","2016Q1","1000cp","1","BG32","22.9"
"r_3","2016Q1","1000cp","2","BG32","16.9"
"r_3","2016Q1","1000cp","0","BG33","51.6"
"r_3","2016Q1","1000cp","1","BG33","28.1"
"r_3","2016Q1","1000cp","2","BG33","23.5"
"r_3","2016Q1","1000cp","0","BG34","38.9"
"r_3","2016Q1","1000cp","1","BG34","19.8"
"r_3","2016Q1","1000cp","2","BG34","19"
"r_3","2016Q1","1000cp","0","BG41","62.5"
"r_3","2016Q1","1000cp","1","BG41","38.9"
"r_3","2016Q1","1000cp","2","BG41","23.5"
"r_3","2016Q1","1000cp","0","BG42","52.7"
"r_3","2016Q1","1000cp","1","BG42","32.2"
"r_3","2016Q1","1000cp","2","BG42","20.4"
"r_4","2016Q2","1000cp","0","BG","265.6"
"r_4","2016Q2","1000cp","1","BG","155.7"
"r_4","2016Q2","1000cp","2","BG","109.9"
"r_4","2016Q2","1000cp","0","BG31","33.7"
"r_4","2016Q2","1000cp","1","BG31","19.4"
"r_4","2016Q2","1000cp","2","BG31","14.3"
"r_4","2016Q2","1000cp","0","BG32","33"
"r_4","2016Q2","1000cp","1","BG32","20"
"r_4","2016Q2","1000cp","2","BG32","13"
"r_4","2016Q2","1000cp","0","BG33","45"
"r_4","2016Q2","1000cp","1","BG33","25.1"
"r_4","2016Q2","1000cp","2","BG33","20"
"r_4","2016Q2","1000cp","0","BG34","39.1"
"r_4","2016Q2","1000cp","1","BG34","21.8"
"r_4","2016Q2","1000cp","2","BG34","17.3"
"r_4","2016Q2","1000cp","0","BG41","64.6"
"r_4","2016Q2","1000cp","1","BG41","37.9"
"r_4","2016Q2","1000cp","2","BG41","26.8"
"r_4","2016Q2","1000cp","0","BG42","50.1"
"r_4","2016Q2","1000cp","1","BG42","31.6"
"r_4","2016Q2","1000cp","2","BG42","18.5"
"r_5","2016Q3","1000cp","0","BG","229"
"r_5","2016Q3","1000cp","1","BG","130.1"
"r_5","2016Q3","1000cp","2","BG","98.9"
"r_5","2016Q3","1000cp","0","BG31","31.5"
"r_5","2016Q3","1000cp","1","BG31","14.7"
"r_5","2016Q3","1000cp","2","BG31","16.8"
"r_5","2016Q3","1000cp","0","BG32","31"
"r_5","2016Q3","1000cp","1","BG32","18.5"
"r_5","2016Q3","1000cp","2","BG32","12.5"
"r_5","2016Q3","1000cp","0","BG33","35.5"
"r_5","2016Q3","1000cp","1","BG33","16.9"
"r_5","2016Q3","1000cp","2","BG33","18.6"
"r_5","2016Q3","1000cp","0","BG34","32.3"
"r_5","2016Q3","1000cp","1","BG34","19.4"
"r_5","2016Q3","1000cp","2","BG34","13"
"r_5","2016Q3","1000cp","0","BG41","56.9"
"r_5","2016Q3","1000cp","1","BG41","34.5"
"r_5","2016Q3","1000cp","2","BG41","22.4"
"r_5","2016Q3","1000cp","0","BG42","41.7"
"r_5","2016Q3","1000cp","1","BG42","26.1"
"r_5","2016Q3","1000cp","2","BG42","15.6"
"r_6","2016Q4","1000cp","0","BG","214.9"
"r_6","2016Q4","1000cp","1","BG","118.3"
"r_6","2016Q4","1000cp","2","BG","96.6"
"r_6","2016Q4","1000cp","0","BG31","27.5"
"r_6","2016Q4","1000cp","1","BG31","14.6"
"r_6","2016Q4","1000cp","2","BG31","12.9"
"r_6","2016Q4","1000cp","0","BG32","30"
"r_6","2016Q4","1000cp","1","BG32","16.8"
"r_6","2016Q4","1000cp","2","BG32","13.1"
"r_6","2016Q4","1000cp","0","BG33","40.6"
"r_6","2016Q4","1000cp","1","BG33","20"
"r_6","2016Q4","1000cp","2","BG33","20.6"
"r_6","2016Q4","1000cp","0","BG34","36"
"r_6","2016Q4","1000cp","1","BG34","19.5"
"r_6","2016Q4","1000cp","2","BG34","16.5"
"r_6","2016Q4","1000cp","0","BG41","44.7"
"r_6","2016Q4","1000cp","1","BG41","26.5"
"r_6","2016Q4","1000cp","2","BG41","18.2"
"r_6","2016Q4","1000cp","0","BG42","36.1"
"r_6","2016Q4","1000cp","1","BG42","20.9"
"r_6","2016Q4","1000cp","2","BG42","15.2"
"r_7","2017Q1","1000cp","0","BG","224.4"
"r_7","2017Q1","1000cp","1","BG","119"
"r_7","2017Q1","1000cp","2","BG","105.4"
"r_7","2017Q1","1000cp","0","BG31","38.8"
"r_7","2017Q1","1000cp","1","BG31","21.3"
"r_7","2017Q1","1000cp","2","BG31","17.4"
"r_7","2017Q1","1000cp","0","BG32","27.8"
"r_7","2017Q1","1000cp","1","BG32","16.8"
"r_7","2017Q1","1000cp","2","BG32","10.9"
"r_7","2017Q1","1000cp","0","BG33","44.4"
"r_7","2017Q1","1000cp","1","BG33","20.9"
"r_7","2017Q1","1000cp","2","BG33","23.5"
"r_7","2017Q1","1000cp","0","BG34","41.1"
"r_7","2017Q1","1000cp","1","BG34","21.6"
"r_7","2017Q1","1000cp","2","BG34","19.5"
"r_7","2017Q1","1000cp","0","BG41","35.9"
"r_7","2017Q1","1000cp","1","BG41","18"
"r_7","2017Q1","1000cp","2","BG41","17.9"
"r_7","2017Q1","1000cp","0","BG42","36.5"
"r_7","2017Q1","1000cp","1","BG42","20.3"
"r_7","2017Q1","1000cp","2","BG42","16.2"
"r_8","2017Q2","1000cp","0","BG","213.9"
"r_8","2017Q2","1000cp","1","BG","123.9"
"r_8","2017Q2","1000cp","2","BG","90"
"r_8","2017Q2","1000cp","0","BG31","33.1"
"r_8","2017Q2","1000cp","1","BG31","20.6"
"r_8","2017Q2","1000cp","2","BG31","12.5"
"r_8","2017Q2","1000cp","0","BG32","25.2"
"r_8","2017Q2","1000cp","1","BG32","16.1"
"r_8","2017Q2","1000cp","2","BG32","9.1"
"r_8","2017Q2","1000cp","0","BG33","42.9"
"r_8","2017Q2","1000cp","1","BG33","21.9"
"r_8","2017Q2","1000cp","2","BG33","21"
"r_8","2017Q2","1000cp","0","BG34","39.8"
"r_8","2017Q2","1000cp","1","BG34","22.3"
"r_8","2017Q2","1000cp","2","BG34","17.4"
"r_8","2017Q2","1000cp","0","BG41","36"
"r_8","2017Q2","1000cp","1","BG41","19.6"
"r_8","2017Q2","1000cp","2","BG41","16.5"
"r_8","2017Q2","1000cp","0","BG42","36.9"
"r_8","2017Q2","1000cp","1","BG42","23.4"
"r_8","2017Q2","1000cp","2","BG42","13.5"
"r_9","2017Q3","1000cp","0","BG","200.2"
"r_9","2017Q3","1000cp","1","BG","112.4"
"r_9","2017Q3","1000cp","2","BG","87.8"
"r_9","2017Q3","1000cp","0","BG31","33.7"
"r_9","2017Q3","1000cp","1","BG31","18.4"
"r_9","2017Q3","1000cp","2","BG31","15.2"
"r_9","2017Q3","1000cp","0","BG32","23.3"
"r_9","2017Q3","1000cp","1","BG32","14.4"
"r_9","2017Q3","1000cp","2","BG32","8.9"
"r_9","2017Q3","1000cp","0","BG33","44.4"
"r_9","2017Q3","1000cp","1","BG33","22.2"
"r_9","2017Q3","1000cp","2","BG33","22.2"
"r_9","2017Q3","1000cp","0","BG34","27.6"
"r_9","2017Q3","1000cp","1","BG34","16.8"
"r_9","2017Q3","1000cp","2","BG34","10.8"
"r_9","2017Q3","1000cp","0","BG41","36.3"
"r_9","2017Q3","1000cp","1","BG41","19.6"
"r_9","2017Q3","1000cp","2","BG41","16.7"
"r_9","2017Q3","1000cp","0","BG42","35"
"r_9","2017Q3","1000cp","1","BG42","21"
"r_9","2017Q3","1000cp","2","BG42","14"
"r_10","2017Q4","1000cp","0","BG","189.3"
"r_10","2017Q4","1000cp","1","BG","101.4"
"r_10","2017Q4","1000cp","2","BG","87.9"
"r_10","2017Q4","1000cp","0","BG31","33.9"
"r_10","2017Q4","1000cp","1","BG31","20.6"
"r_10","2017Q4","1000cp","2","BG31","13.4"
"r_10","2017Q4","1000cp","0","BG32","23.1"
"r_10","2017Q4","1000cp","1","BG32","12.5"
"r_10","2017Q4","1000cp","2","BG32","10.6"
"r_10","2017Q4","1000cp","0","BG33","39"
"r_10","2017Q4","1000cp","1","BG33","16.6"
"r_10","2017Q4","1000cp","2","BG33","22.4"
"r_10","2017Q4","1000cp","0","BG34","26"
"r_10","2017Q4","1000cp","1","BG34","14.6"
"r_10","2017Q4","1000cp","2","BG34","11.4"
"r_10","2017Q4","1000cp","0","BG41","34.6"
"r_10","2017Q4","1000cp","1","BG41","19.2"
"r_10","2017Q4","1000cp","2","BG41","15.4"
"r_10","2017Q4","1000cp","0","BG42","32.8"
"r_10","2017Q4","1000cp","1","BG42","17.9"
"r_10","2017Q4","1000cp","2","BG42","14.8"
"r_11","2018Q1","1000cp","0","BG","188.7"
"r_11","2018Q1","1000cp","1","BG","111.7"
"r_11","2018Q1","1000cp","2","BG","77.1"
"r_11","2018Q1","1000cp","0","BG31","33.2"
"r_11","2018Q1","1000cp","1","BG31","21.5"
"r_11","2018Q1","1000cp","2","BG31","11.8"
"r_11","2018Q1","1000cp","0","BG32","23.1"
"r_11","2018Q1","1000cp","1","BG32","15.1"
"r_11","2018Q1","1000cp","2","BG32","8"
"r_11","2018Q1","1000cp","0","BG33","38.4"
"r_11","2018Q1","1000cp","1","BG33","19.9"
"r_11","2018Q1","1000cp","2","BG33","18.5"
"r_11","2018Q1","1000cp","0","BG34","34.9"
"r_11","2018Q1","1000cp","1","BG34","20"
"r_11","2018Q1","1000cp","2","BG34","14.9"
"r_11","2018Q1","1000cp","0","BG41","29.6"
"r_11","2018Q1","1000cp","1","BG41","17.9"
"r_11","2018Q1","1000cp","2","BG41","11.7"
"r_11","2018Q1","1000cp","0","BG42","29.4"
"r_11","2018Q1","1000cp","1","BG42","17.3"
"r_11","2018Q1","1000cp","2","BG42","12.1"
"r_12","2018Q2","1000cp","0","BG","182.2"
"r_12","2018Q2","1000cp","1","BG","109.8"
"r_12","2018Q2","1000cp","2","BG","72.4"
"r_12","2018Q2","1000cp","0","BG31","35.8"
"r_12","2018Q2","1000cp","1","BG31","23.1"
"r_12","2018Q2","1000cp","2","BG31","12.7"
"r_12","2018Q2","1000cp","0","BG32","24.9"
"r_12","2018Q2","1000cp","1","BG32","17.3"
"r_12","2018Q2","1000cp","2","BG32","7.6"
"r_12","2018Q2","1000cp","0","BG33","38.1"
"r_12","2018Q2","1000cp","1","BG33","22.3"
"r_12","2018Q2","1000cp","2","BG33","15.8"
"r_12","2018Q2","1000cp","0","BG34","26.8"
"r_12","2018Q2","1000cp","1","BG34","15.7"
"r_12","2018Q2","1000cp","2","BG34","11.1"
"r_12","2018Q2","1000cp","0","BG41","29.4"
"r_12","2018Q2","1000cp","1","BG41","15.9"
"r_12","2018Q2","1000cp","2","BG41","13.5"
"r_12","2018Q2","1000cp","0","BG42","27.1"
"r_12","2018Q2","1000cp","1","BG42","15.5"
"r_12","2018Q2","1000cp","2","BG42","11.7"
"r_13","2018Q3","1000cp","0","BG","168.3"
"r_13","2018Q3","1000cp","1","BG","97.2"
"r_13","2018Q3","1000cp","2","BG","71.1"
"r_13","2018Q3","1000cp","0","BG31","35"
"r_13","2018Q3","1000cp","1","BG31","20.8"
"r_13","2018Q3","1000cp","2","BG31","14.2"
"r_13","2018Q3","1000cp","0","BG32","25.3"
"r_13","2018Q3","1000cp","1","BG32","14.5"
"r_13","2018Q3","1000cp","2","BG32","10.8"
"r_13","2018Q3","1000cp","0","BG33","28.3"
"r_13","2018Q3","1000cp","1","BG33","14.8"
"r_13","2018Q3","1000cp","2","BG33","13.5"
"r_13","2018Q3","1000cp","0","BG34","22"
"r_13","2018Q3","1000cp","1","BG34","13.5"
"r_13","2018Q3","1000cp","2","BG34","8.5"
"r_13","2018Q3","1000cp","0","BG41","28.9"
"r_13","2018Q3","1000cp","1","BG41","16.4"
"r_13","2018Q3","1000cp","2","BG41","12.5"
"r_13","2018Q3","1000cp","0","BG42","28.6"
"r_13","2018Q3","1000cp","1","BG42","17.1"
"r_13","2018Q3","1000cp","2","BG42","11.5"
"r_14","2018Q4","1000cp","0","BG","154.1"
"r_14","2018Q4","1000cp","1","BG","88.2"
"r_14","2018Q4","1000cp","2","BG","65.9"
"r_14","2018Q4","1000cp","0","BG31","34.8"
"r_14","2018Q4","1000cp","1","BG31","22.3"
"r_14","2018Q4","1000cp","2","BG31","12.6"
"r_14","2018Q4","1000cp","0","BG32","22.8"
"r_14","2018Q4","1000cp","1","BG32","11"
"r_14","2018Q4","1000cp","2","BG32","11.9"
"r_14","2018Q4","1000cp","0","BG33","24.9"
"r_14","2018Q4","1000cp","1","BG33","12.6"
"r_14","2018Q4","1000cp","2","BG33","12.3"
"r_14","2018Q4","1000cp","0","BG34","19.5"
"r_14","2018Q4","1000cp","1","BG34","12.3"
"r_14","2018Q4","1000cp","2","BG34","7.2"
"r_14","2018Q4","1000cp","0","BG41","26.8"
"r_14","2018Q4","1000cp","1","BG41","14.3"
"r_14","2018Q4","1000cp","2","BG41","12.5"
"r_14","2018Q4","1000cp","0","BG42","25.2"
"r_14","2018Q4","1000cp","1","BG42","15.7"
"r_14","2018Q4","1000cp","2","BG42","9.4"
"r_15","2019Q1","1000cp","0","BG","165.3"
"r_15","2019Q1","1000cp","1","BG","95"
"r_15","2019Q1","1000cp","2","BG","70.3"
"r_15","2019Q1","1000cp","0","BG31","36.2"
"r_15","2019Q1","1000cp","1","BG31","22.5"
"r_15","2019Q1","1000cp","2","BG31","13.7"
"r_15","2019Q1","1000cp","0","BG32","21.6"
"r_15","2019Q1","1000cp","1","BG32","13.4"
"r_15","2019Q1","1000cp","2","BG32","8.2"
"r_15","2019Q1","1000cp","0","BG33","33.2"
"r_15","2019Q1","1000cp","1","BG33","17.1"
"r_15","2019Q1","1000cp","2","BG33","16.1"
"r_15","2019Q1","1000cp","0","BG34","26.4"
"r_15","2019Q1","1000cp","1","BG34","15.5"
"r_15","2019Q1","1000cp","2","BG34","10.9"
"r_15","2019Q1","1000cp","0","BG41","22.1"
"r_15","2019Q1","1000cp","1","BG41","11.4"
"r_15","2019Q1","1000cp","2","BG41","10.7"
"r_15","2019Q1","1000cp","0","BG42","25.9"
"r_15","2019Q1","1000cp","1","BG42","15.1"
"r_15","2019Q1","1000cp","2","BG42","10.7"
"r_16","2019Q2","1000cp","0","BG","142"
"r_16","2019Q2","1000cp","1","BG","82.7"
"r_16","2019Q2","1000cp","2","BG","59.3"
"r_16","2019Q2","1000cp","0","BG31","35.1"
"r_16","2019Q2","1000cp","1","BG31","21.1"
"r_16","2019Q2","1000cp","2","BG31","13.9"
"r_16","2019Q2","1000cp","0","BG32","22.5"
"r_16","2019Q2","1000cp","1","BG32","14.1"
"r_16","2019Q2","1000cp","2","BG32","8.5"
"r_16","2019Q2","1000cp","0","BG33","24.8"
"r_16","2019Q2","1000cp","1","BG33","13.3"
"r_16","2019Q2","1000cp","2","BG33","11.6"
"r_16","2019Q2","1000cp","0","BG34","18.2"
"r_16","2019Q2","1000cp","1","BG34","11.5"
"r_16","2019Q2","1000cp","2","BG34","6.8"
"r_16","2019Q2","1000cp","0","BG41","22.7"
"r_16","2019Q2","1000cp","1","BG41","13.5"
"r_16","2019Q2","1000cp","2","BG41","9.2"
"r_16","2019Q2","1000cp","0","BG42","18.6"
"r_16","2019Q2","1000cp","1","BG42","9.3"
"r_16","2019Q2","1000cp","2","BG42","9.3"
"r_17","2019Q3","1000cp","0","BG","125.4"
"r_17","2019Q3","1000cp","1","BG","70.9"
"r_17","2019Q3","1000cp","2","BG","54.5"
"r_17","2019Q3","1000cp","0","BG31","28.4"
"r_17","2019Q3","1000cp","1","BG31","17.3"
"r_17","2019Q3","1000cp","2","BG31","11.1"
"r_17","2019Q3","1000cp","0","BG32","17.6"
"r_17","2019Q3","1000cp","1","BG32","10.1"
"r_17","2019Q3","1000cp","2","BG32","7.6"
"r_17","2019Q3","1000cp","0","BG33","20.2"
"r_17","2019Q3","1000cp","1","BG33","9.7"
"r_17","2019Q3","1000cp","2","BG33","10.5"
"r_17","2019Q3","1000cp","0","BG34","12.8"
"r_17","2019Q3","1000cp","1","BG34","7.1"
"r_17","2019Q3","1000cp","2","BG34","5.7"
"r_17","2019Q3","1000cp","0","BG41","28"
"r_17","2019Q3","1000cp","1","BG41","16.5"
"r_17","2019Q3","1000cp","2","BG41","11.5"
"r_17","2019Q3","1000cp","0","BG42","18.2"
"r_17","2019Q3","1000cp","1","BG42","10.2"
"r_17","2019Q3","1000cp","2","BG42","8"
"r_18","2019Q4","1000cp","0","BG","138.5"
"r_18","2019Q4","1000cp","1","BG","80.6"
"r_18","2019Q4","1000cp","2","BG","57.9"
"r_18","2019Q4","1000cp","0","BG31","33.4"
"r_18","2019Q4","1000cp","1","BG31","20.4"
"r_18","2019Q4","1000cp","2","BG31","13"
"r_18","2019Q4","1000cp","0","BG32","14.5"
"r_18","2019Q4","1000cp","1","BG32","6.8"
"r_18","2019Q4","1000cp","2","BG32","7.6"
"r_18","2019Q4","1000cp","0","BG33","27.2"
"r_18","2019Q4","1000cp","1","BG33","12.8"
"r_18","2019Q4","1000cp","2","BG33","14.3"
"r_18","2019Q4","1000cp","0","BG34","18.8"
"r_18","2019Q4","1000cp","1","BG34","12.7"
"r_18","2019Q4","1000cp","2","BG34","(6.1)"
"r_18","2019Q4","1000cp","0","BG41","26.6"
"r_18","2019Q4","1000cp","1","BG41","16.1"
"r_18","2019Q4","1000cp","2","BG41","10.6"
"r_18","2019Q4","1000cp","0","BG42","18.1"
"r_18","2019Q4","1000cp","1","BG42","11.8"
"r_18","2019Q4","1000cp","2","BG42","6.3"
"r_19","2020Q1","1000cp","0","BG","148.9"
"r_19","2020Q1","1000cp","1","BG","86"
"r_19","2020Q1","1000cp","2","BG","62.9"
"r_19","2020Q1","1000cp","0","BG31","38.6"
"r_19","2020Q1","1000cp","1","BG31","22.3"
"r_19","2020Q1","1000cp","2","BG31","16.3"
"r_19","2020Q1","1000cp","0","BG32","20.3"
"r_19","2020Q1","1000cp","1","BG32","9.8"
"r_19","2020Q1","1000cp","2","BG32","10.5"
