RevisionColumn,periods,Units,GenderID,NUTS,ValueColumn
"r_19","2020Q1","1000cp","0","BG33","28.8"
"r_19","2020Q1","1000cp","1","BG33","17.8"
"r_19","2020Q1","1000cp","2","BG33","11"
"r_19","2020Q1","1000cp","0","BG34","15.4"
"r_19","2020Q1","1000cp","1","BG34","9.2"
"r_19","2020Q1","1000cp","2","BG34","(6.1)"
"r_19","2020Q1","1000cp","0","BG41","27.9"
"r_19","2020Q1","1000cp","1","BG41","17.4"
"r_19","2020Q1","1000cp","2","BG41","10.5"
"r_19","2020Q1","1000cp","0","BG42","17.8"
"r_19","2020Q1","1000cp","1","BG42","9.4"
"r_19","2020Q1","1000cp","2","BG42","8.4"
"r_20","2020Q2","1000cp","0","BG","192.2"
"r_20","2020Q2","1000cp","1","BG","108.1"
"r_20","2020Q2","1000cp","2","BG","84.1"
"r_20","2020Q2","1000cp","0","BG31","41"
"r_20","2020Q2","1000cp","1","BG31","26.3"
"r_20","2020Q2","1000cp","2","BG31","14.7"
"r_20","2020Q2","1000cp","0","BG32","21.2"
"r_20","2020Q2","1000cp","1","BG32","11.8"
"r_20","2020Q2","1000cp","2","BG32","9.4"
"r_20","2020Q2","1000cp","0","BG33","27.6"
"r_20","2020Q2","1000cp","1","BG33","14.2"
"r_20","2020Q2","1000cp","2","BG33","13.4"
"r_20","2020Q2","1000cp","0","BG34","36"
"r_20","2020Q2","1000cp","1","BG34","21.2"
"r_20","2020Q2","1000cp","2","BG34","14.9"
"r_20","2020Q2","1000cp","0","BG41","41.8"
"r_20","2020Q2","1000cp","1","BG41","21.9"
"r_20","2020Q2","1000cp","2","BG41","20"
"r_20","2020Q2","1000cp","0","BG42","24.5"
"r_20","2020Q2","1000cp","1","BG42","12.7"
"r_20","2020Q2","1000cp","2","BG42","11.8"
"r_21","2020Q3","1000cp","0","BG","160.4"
"r_21","2020Q3","1000cp","1","BG","95.4"
"r_21","2020Q3","1000cp","2","BG","65"
"r_21","2020Q3","1000cp","0","BG31","38"
"r_21","2020Q3","1000cp","1","BG31","24.2"
"r_21","2020Q3","1000cp","2","BG31","13.9"
"r_21","2020Q3","1000cp","0","BG32","20.4"
"r_21","2020Q3","1000cp","1","BG32","14"
"r_21","2020Q3","1000cp","2","BG32","6.4"
"r_21","2020Q3","1000cp","0","BG33","21.4"
"r_21","2020Q3","1000cp","1","BG33","10.6"
"r_21","2020Q3","1000cp","2","BG33","10.8"
"r_21","2020Q3","1000cp","0","BG34","15.7"
"r_21","2020Q3","1000cp","1","BG34","9"
"r_21","2020Q3","1000cp","2","BG34","6.7"
"r_21","2020Q3","1000cp","0","BG41","41.5"
"r_21","2020Q3","1000cp","1","BG41","24.7"
"r_21","2020Q3","1000cp","2","BG41","16.8"
"r_21","2020Q3","1000cp","0","BG42","23.3"
"r_21","2020Q3","1000cp","1","BG42","13"
"r_21","2020Q3","1000cp","2","BG42","10.3"
"r_22","2020Q4","1000cp","0","BG","173.1"
"r_22","2020Q4","1000cp","1","BG","95.7"
"r_22","2020Q4","1000cp","2","BG","77.4"
"r_22","2020Q4","1000cp","0","BG31","38.9"
"r_22","2020Q4","1000cp","1","BG31","23.3"
"r_22","2020Q4","1000cp","2","BG31","15.6"
"r_22","2020Q4","1000cp","0","BG32","21.5"
"r_22","2020Q4","1000cp","1","BG32","12.9"
"r_22","2020Q4","1000cp","2","BG32","8.6"
"r_22","2020Q4","1000cp","0","BG33","29.1"
"r_22","2020Q4","1000cp","1","BG33","15.6"
"r_22","2020Q4","1000cp","2","BG33","13.5"
"r_22","2020Q4","1000cp","0","BG34","18"
"r_22","2020Q4","1000cp","1","BG34","10.3"
"r_22","2020Q4","1000cp","2","BG34","7.7"
"r_22","2020Q4","1000cp","0","BG41","42.8"
"r_22","2020Q4","1000cp","1","BG41","21.8"
"r_22","2020Q4","1000cp","2","BG41","21"
"r_22","2020Q4","1000cp","0","BG42","22.7"
"r_22","2020Q4","1000cp","1","BG42","11.7"
"r_22","2020Q4","1000cp","2","BG42","11"
"r_31","2023Q1","1000cp","0","BG","134.9"
"r_31","2023Q1","1000cp","1","BG","72.8"
"r_31","2023Q1","1000cp","2","BG","62.1"
"r_31","2023Q1","1000cp","0","BG31","22.6"
"r_31","2023Q1","1000cp","1","BG31","12.3"
"r_31","2023Q1","1000cp","2","BG31","10.3"
"r_31","2023Q1","1000cp","0","BG32","18"
"r_31","2023Q1","1000cp","1","BG32","10.6"
"r_31","2023Q1","1000cp","2","BG32","7.4"
"r_31","2023Q1","1000cp","0","BG33","17.5"
"r_31","2023Q1","1000cp","1","BG33","6.3"
"r_31","2023Q1","1000cp","2","BG33","11.2"
"r_31","2023Q1","1000cp","0","BG34","20.8"
"r_31","2023Q1","1000cp","1","BG34","10.1"
"r_31","2023Q1","1000cp","2","BG34","10.7"
"r_31","2023Q1","1000cp","0","BG41","39.8"
"r_31","2023Q1","1000cp","1","BG41","23.2"
"r_31","2023Q1","1000cp","2","BG41","16.6"
"r_31","2023Q1","1000cp","0","BG42","16.3"
"r_31","2023Q1","1000cp","1","BG42","10.3"
"r_31","2023Q1","1000cp","2","BG42","6"
"r_32","2023Q2","1000cp","0","BG","141"
"r_32","2023Q2","1000cp","1","BG","75.1"
"r_32","2023Q2","1000cp","2","BG","65.9"
"r_32","2023Q2","1000cp","0","BG31","22.9"
"r_32","2023Q2","1000cp","1","BG31","13.6"
"r_32","2023Q2","1000cp","2","BG31","9.3"
"r_32","2023Q2","1000cp","0","BG32","20.3"
"r_32","2023Q2","1000cp","1","BG32","10.2"
"r_32","2023Q2","1000cp","2","BG32","10.1"
"r_32","2023Q2","1000cp","0","BG33","17.6"
"r_32","2023Q2","1000cp","1","BG33","8.6"
"r_32","2023Q2","1000cp","2","BG33","9"
"r_32","2023Q2","1000cp","0","BG34","22"
"r_32","2023Q2","1000cp","1","BG34","10.4"
"r_32","2023Q2","1000cp","2","BG34","11.6"
"r_32","2023Q2","1000cp","0","BG41","37.8"
"r_32","2023Q2","1000cp","1","BG41","20.8"
"r_32","2023Q2","1000cp","2","BG41","17"
"r_32","2023Q2","1000cp","0","BG42","20.4"
"r_32","2023Q2","1000cp","1","BG42","11.5"
"r_32","2023Q2","1000cp","2","BG42","8.9"
"r_33","2023Q3","1000cp","0","BG","125"
"r_33","2023Q3","1000cp","1","BG","69.9"
"r_33","2023Q3","1000cp","2","BG","55.1"
"r_33","2023Q3","1000cp","0","BG31","19.2"
"r_33","2023Q3","1000cp","1","BG31","10.2"
"r_33","2023Q3","1000cp","2","BG31","8.9"
"r_33","2023Q3","1000cp","0","BG32","20.3"
"r_33","2023Q3","1000cp","1","BG32","10.2"
"r_33","2023Q3","1000cp","2","BG32","10.1"
"r_33","2023Q3","1000cp","0","BG33","17.1"
"r_33","2023Q3","1000cp","1","BG33","9.9"
"r_33","2023Q3","1000cp","2","BG33","7.2"
"r_33","2023Q3","1000cp","0","BG34","16.3"
"r_33","2023Q3","1000cp","1","BG34","9.2"
"r_33","2023Q3","1000cp","2","BG34","7.1"
"r_33","2023Q3","1000cp","0","BG41","29.8"
"r_33","2023Q3","1000cp","1","BG41","19"
"r_33","2023Q3","1000cp","2","BG41","10.8"
"r_33","2023Q3","1000cp","0","BG42","22.3"
"r_33","2023Q3","1000cp","1","BG42","11.3"
"r_33","2023Q3","1000cp","2","BG42","11"
"r_34","2022Q1","1000cp","0","BG","143.6"
"r_34","2022Q1","1000cp","1","BG","76.5"
"r_34","2022Q1","1000cp","2","BG","67.1"
"r_34","2022Q1","1000cp","0","BG31","19"
"r_34","2022Q1","1000cp","1","BG31","10.6"
"r_34","2022Q1","1000cp","2","BG31","8.4"
"r_34","2022Q1","1000cp","0","BG32","24.9"
"r_34","2022Q1","1000cp","1","BG32","14.7"
"r_34","2022Q1","1000cp","2","BG32","10.2"
"r_34","2022Q1","1000cp","0","BG33","24.2"
"r_34","2022Q1","1000cp","1","BG33","14.8"
"r_34","2022Q1","1000cp","2","BG33","9.3"
"r_34","2022Q1","1000cp","0","BG34","22.5"
"r_34","2022Q1","1000cp","1","BG34","10.4"
"r_34","2022Q1","1000cp","2","BG34","12.1"
"r_34","2022Q1","1000cp","0","BG41","33"
"r_34","2022Q1","1000cp","1","BG41","17"
"r_34","2022Q1","1000cp","2","BG41","16"
"r_34","2022Q1","1000cp","0","BG42","20"
"r_34","2022Q1","1000cp","1","BG42","8.9"
"r_34","2022Q1","1000cp","2","BG42","11.1"
"r_35","2022Q2","1000cp","0","BG","138.8"
"r_35","2022Q2","1000cp","1","BG","79.3"
"r_35","2022Q2","1000cp","2","BG","59.5"
"r_35","2022Q2","1000cp","0","BG31","22.8"
"r_35","2022Q2","1000cp","1","BG31","12.9"
"r_35","2022Q2","1000cp","2","BG31","10"
"r_35","2022Q2","1000cp","0","BG32","17.6"
"r_35","2022Q2","1000cp","1","BG32","9.7"
"r_35","2022Q2","1000cp","2","BG32","7.9"
"r_35","2022Q2","1000cp","0","BG33","21"
"r_35","2022Q2","1000cp","1","BG33","13.5"
"r_35","2022Q2","1000cp","2","BG33","7.5"
"r_35","2022Q2","1000cp","0","BG34","24.3"
"r_35","2022Q2","1000cp","1","BG34","14.5"
"r_35","2022Q2","1000cp","2","BG34","9.8"
"r_35","2022Q2","1000cp","0","BG41","34.9"
"r_35","2022Q2","1000cp","1","BG41","20.9"
"r_35","2022Q2","1000cp","2","BG41","14.1"
"r_35","2022Q2","1000cp","0","BG42","18.1"
"r_35","2022Q2","1000cp","1","BG42","7.8"
"r_35","2022Q2","1000cp","2","BG42","10.3"
"r_36","2022Q3","1000cp","0","BG","111"
"r_36","2022Q3","1000cp","1","BG","63.9"
"r_36","2022Q3","1000cp","2","BG","47.1"
"r_36","2022Q3","1000cp","0","BG31","16.8"
"r_36","2022Q3","1000cp","1","BG31","8.5"
"r_36","2022Q3","1000cp","2","BG31","8.4"
"r_36","2022Q3","1000cp","0","BG32","15.5"
"r_36","2022Q3","1000cp","1","BG32","9.9"
"r_36","2022Q3","1000cp","2","BG32","5.6"
"r_36","2022Q3","1000cp","0","BG33","20.3"
"r_36","2022Q3","1000cp","1","BG33","12.5"
"r_36","2022Q3","1000cp","2","BG33","7.7"
"r_36","2022Q3","1000cp","0","BG34","12.6"
"r_36","2022Q3","1000cp","1","BG34","6.9"
"r_36","2022Q3","1000cp","2","BG34","5.7"
"r_36","2022Q3","1000cp","0","BG41","30.9"
"r_36","2022Q3","1000cp","1","BG41","19.1"
"r_36","2022Q3","1000cp","2","BG41","11.8"
"r_36","2022Q3","1000cp","0","BG42","14.8"
"r_36","2022Q3","1000cp","1","BG42","7"
"r_36","2022Q3","1000cp","2","BG42","7.8"
"r_37","2022Q4","1000cp","0","BG","115.6"
"r_37","2022Q4","1000cp","1","BG","63.7"
"r_37","2022Q4","1000cp","2","BG","51.9"
"r_37","2022Q4","1000cp","0","BG31","16.5"
"r_37","2022Q4","1000cp","1","BG31","8.4"
"r_37","2022Q4","1000cp","2","BG31","8.1"
"r_37","2022Q4","1000cp","0","BG32","14.9"
"r_37","2022Q4","1000cp","1","BG32","9.5"
"r_37","2022Q4","1000cp","2","BG32","5.3"
"r_37","2022Q4","1000cp","0","BG33","20.2"
"r_37","2022Q4","1000cp","1","BG33","11.1"
"r_37","2022Q4","1000cp","2","BG33","9.1"
"r_37","2022Q4","1000cp","0","BG34","16.2"
"r_37","2022Q4","1000cp","1","BG34","8.3"
"r_37","2022Q4","1000cp","2","BG34","7.9"
"r_37","2022Q4","1000cp","0","BG41","31.6"
"r_37","2022Q4","1000cp","1","BG41","16.8"
"r_37","2022Q4","1000cp","2","BG41","14.8"
"r_37","2022Q4","1000cp","0","BG42","16.3"
"r_37","2022Q4","1000cp","1","BG42","9.6"
"r_37","2022Q4","1000cp","2","BG42","6.6"
"r_38","2023Q4","1000cp","0","BG","128.6"
"r_38","2023Q4","1000cp","1","BG","68.9"
"r_38","2023Q4","1000cp","2","BG","59.7"
"r_38","2023Q4","1000cp","0","BG31","21.4"
"r_38","2023Q4","1000cp","1","BG31","10.6"
"r_38","2023Q4","1000cp","2","BG31","10.8"
"r_38","2023Q4","1000cp","0","BG32","15.7"
"r_38","2023Q4","1000cp","1","BG32","10.2"
"r_38","2023Q4","1000cp","2","BG32","(5.6)"
"r_38","2023Q4","1000cp","0","BG33","19.5"
"r_38","2023Q4","1000cp","1","BG33","9.4"
"r_38","2023Q4","1000cp","2","BG33","10.1"
"r_38","2023Q4","1000cp","0","BG34","21.3"
"r_38","2023Q4","1000cp","1","BG34","11.9"
"r_38","2023Q4","1000cp","2","BG34","9.4"
"r_38","2023Q4","1000cp","0","BG41","35.8"
"r_38","2023Q4","1000cp","1","BG41","18.6"
"r_38","2023Q4","1000cp","2","BG41","17.2"
"r_38","2023Q4","1000cp","0","BG42","14.8"
"r_38","2023Q4","1000cp","1","BG42","8.2"
"r_38","2023Q4","1000cp","2","BG42","6.6"
"r_39","2024Q1","1000cp","0","BG","152.5"
"r_39","2024Q1","1000cp","1","BG","81.2"
"r_39","2024Q1","1000cp","2","BG","71.3"
"r_39","2024Q1","1000cp","0","BG31","33.3"
"r_39","2024Q1","1000cp","1","BG31","19.9"
"r_39","2024Q1","1000cp","2","BG31","13.4"
"r_39","2024Q1","1000cp","0","BG32","15"
"r_39","2024Q1","1000cp","1","BG32","9.9"
"r_39","2024Q1","1000cp","2","BG32","(5.1)"
"r_39","2024Q1","1000cp","0","BG33","21.1"
"r_39","2024Q1","1000cp","1","BG33","9.3"
"r_39","2024Q1","1000cp","2","BG33","11.8"
"r_39","2024Q1","1000cp","0","BG34","29"
"r_39","2024Q1","1000cp","1","BG34","14.6"
"r_39","2024Q1","1000cp","2","BG34","14.4"
"r_39","2024Q1","1000cp","0","BG41","36.8"
"r_39","2024Q1","1000cp","1","BG41","18.8"
"r_39","2024Q1","1000cp","2","BG41","18"
"r_39","2024Q1","1000cp","0","BG42","17.3"
"r_39","2024Q1","1000cp","1","BG42","8.7"
"r_39","2024Q1","1000cp","2","BG42","8.6"
"r_40","2021Q1","1000cp","0","BG","188.4"
"r_40","2021Q1","1000cp","1","BG","105"
"r_40","2021Q1","1000cp","2","BG","83.4"
"r_40","2021Q1","1000cp","0","BG31","41.1"
"r_40","2021Q1","1000cp","1","BG31","23.2"
"r_40","2021Q1","1000cp","2","BG31","17.9"
"r_40","2021Q1","1000cp","0","BG32","26.8"
"r_40","2021Q1","1000cp","1","BG32","15.6"
"r_40","2021Q1","1000cp","2","BG32","11.2"
"r_40","2021Q1","1000cp","0","BG33","25.7"
"r_40","2021Q1","1000cp","1","BG33","14.3"
"r_40","2021Q1","1000cp","2","BG33","11.4"
"r_40","2021Q1","1000cp","0","BG34","27.3"
"r_40","2021Q1","1000cp","1","BG34","12.9"
"r_40","2021Q1","1000cp","2","BG34","14.3"
"r_40","2021Q1","1000cp","0","BG41","42.4"
"r_40","2021Q1","1000cp","1","BG41","26.1"
"r_40","2021Q1","1000cp","2","BG41","16.3"
"r_40","2021Q1","1000cp","0","BG42","25"
"r_40","2021Q1","1000cp","1","BG42","12.8"
"r_40","2021Q1","1000cp","2","BG42","12.3"
"r_41","2021Q2","1000cp","0","BG","168.4"
"r_41","2021Q2","1000cp","1","BG","90.1"
"r_41","2021Q2","1000cp","2","BG","78.3"
"r_41","2021Q2","1000cp","0","BG31","37"
"r_41","2021Q2","1000cp","1","BG31","22.3"
"r_41","2021Q2","1000cp","2","BG31","14.7"
"r_41","2021Q2","1000cp","0","BG32","18.2"
"r_41","2021Q2","1000cp","1","BG32","11.3"
"r_41","2021Q2","1000cp","2","BG32","6.9"
"r_41","2021Q2","1000cp","0","BG33","20.1"
"r_41","2021Q2","1000cp","1","BG33","12.2"
"r_41","2021Q2","1000cp","2","BG33","7.8"
"r_41","2021Q2","1000cp","0","BG34","30"
"r_41","2021Q2","1000cp","1","BG34","13.3"
"r_41","2021Q2","1000cp","2","BG34","16.8"
"r_41","2021Q2","1000cp","0","BG41","37.2"
"r_41","2021Q2","1000cp","1","BG41","19"
"r_41","2021Q2","1000cp","2","BG41","18.1"
"r_41","2021Q2","1000cp","0","BG42","26"
"r_41","2021Q2","1000cp","1","BG42","12"
"r_41","2021Q2","1000cp","2","BG42","14"
"r_43","2021Q4","1000cp","0","BG","132.7"
"r_43","2021Q4","1000cp","1","BG","76.5"
"r_43","2021Q4","1000cp","2","BG","56.2"
"r_43","2021Q4","1000cp","0","BG31","18.9"
"r_43","2021Q4","1000cp","1","BG31","11.5"
"r_43","2021Q4","1000cp","2","BG31","7.4"
"r_43","2021Q4","1000cp","0","BG32","23"
"r_43","2021Q4","1000cp","1","BG32","13.4"
"r_43","2021Q4","1000cp","2","BG32","9.6"
"r_43","2021Q4","1000cp","0","BG33","24.8"
"r_43","2021Q4","1000cp","1","BG33","13.9"
"r_43","2021Q4","1000cp","2","BG33","11"
"r_43","2021Q4","1000cp","0","BG34","16.6"
"r_43","2021Q4","1000cp","1","BG34","10.9"
"r_43","2021Q4","1000cp","2","BG34","5.8"
"r_43","2021Q4","1000cp","0","BG41","30.9"
"r_43","2021Q4","1000cp","1","BG41","16.9"
"r_43","2021Q4","1000cp","2","BG41","14"
"r_43","2021Q4","1000cp","0","BG42","18.5"
"r_43","2021Q4","1000cp","1","BG42","10"
"r_43","2021Q4","1000cp","2","BG42","8.5"
"r_42","2021Q3","1000cp","0","BG","137.5"
"r_42","2021Q3","1000cp","1","BG","77.8"
"r_42","2021Q3","1000cp","2","BG","59.8"
"r_42","2021Q3","1000cp","0","BG31","27.3"
"r_42","2021Q3","1000cp","1","BG31","16.5"
"r_42","2021Q3","1000cp","2","BG31","10.8"
"r_42","2021Q3","1000cp","0","BG32","15.7"
"r_42","2021Q3","1000cp","1","BG32","10.5"
"r_42","2021Q3","1000cp","2","BG32","(5.2)"
"r_42","2021Q3","1000cp","0","BG33","22.1"
"r_42","2021Q3","1000cp","1","BG33","13.7"
"r_42","2021Q3","1000cp","2","BG33","8.4"
"r_42","2021Q3","1000cp","0","BG34","18.9"
"r_42","2021Q3","1000cp","1","BG34","9.5"
"r_42","2021Q3","1000cp","2","BG34","9.4"
"r_42","2021Q3","1000cp","0","BG41","30.2"
"r_42","2021Q3","1000cp","1","BG41","16.2"
"r_42","2021Q3","1000cp","2","BG41","13.9"
"r_42","2021Q3","1000cp","0","BG42","23.3"
"r_42","2021Q3","1000cp","1","BG42","11.3"
"r_42","2021Q3","1000cp","2","BG42","12"
"r_44","2024Q2","1000cp","0","BG","130.3"
"r_44","2024Q2","1000cp","1","BG","71.8"
"r_44","2024Q2","1000cp","2","BG","58.5"
"r_44","2024Q2","1000cp","0","BG31","32.6"
"r_44","2024Q2","1000cp","1","BG31","19.4"
"r_44","2024Q2","1000cp","2","BG31","13.2"
"r_44","2024Q2","1000cp","0","BG32","16.8"
"r_44","2024Q2","1000cp","1","BG32","9.4"
"r_44","2024Q2","1000cp","2","BG32","7.4"
"r_44","2024Q2","1000cp","0","BG33","13.2"
"r_44","2024Q2","1000cp","1","BG33","6.8"
"r_44","2024Q2","1000cp","2","BG33","6.4"
"r_44","2024Q2","1000cp","0","BG34","22.3"
"r_44","2024Q2","1000cp","1","BG34","11.5"
"r_44","2024Q2","1000cp","2","BG34","10.8"
"r_44","2024Q2","1000cp","0","BG41","30.3"
"r_44","2024Q2","1000cp","1","BG41","15.1"
"r_44","2024Q2","1000cp","2","BG41","15.2"
"r_44","2024Q2","1000cp","0","BG42","15.1"
"r_44","2024Q2","1000cp","1","BG42","9.6"
"r_44","2024Q2","1000cp","2","BG42","(5.5)"
"r_45","2024Q3","1000cp","0","BG","110.3"
"r_45","2024Q3","1000cp","1","BG","62"
"r_45","2024Q3","1000cp","2","BG","48.4"
"r_45","2024Q3","1000cp","0","BG31","22.6"
"r_45","2024Q3","1000cp","1","BG31","12.3"
"r_45","2024Q3","1000cp","2","BG31","10.3"
"r_45","2024Q3","1000cp","0","BG32","18.3"
"r_45","2024Q3","1000cp","1","BG32","11.4"
"r_45","2024Q3","1000cp","2","BG32","7"
"r_45","2024Q3","1000cp","0","BG33","13.4"
"r_45","2024Q3","1000cp","1","BG33","7.7"
"r_45","2024Q3","1000cp","2","BG33","(5.7)"
"r_45","2024Q3","1000cp","0","BG34","15.3"
"r_45","2024Q3","1000cp","1","BG34","8.8"
"r_45","2024Q3","1000cp","2","BG34","6.5"
"r_45","2024Q3","1000cp","0","BG41","23"
"r_45","2024Q3","1000cp","1","BG41","12.9"
"r_45","2024Q3","1000cp","2","BG41","10.1"
"r_45","2024Q3","1000cp","0","BG42","17.7"
"r_45","2024Q3","1000cp","1","BG42","8.9"
"r_45","2024Q3","1000cp","2","BG42","8.8"
"r_46","2024Q4","1000cp","0","BG","116.7"
"r_46","2024Q4","1000cp","1","BG","70.6"
"r_46","2024Q4","1000cp","2","BG","46"
"r_46","2024Q4","1000cp","0","BG31","22.8"
"r_46","2024Q4","1000cp","1","BG31","14.4"
"r_46","2024Q4","1000cp","2","BG31","8.4"
"r_46","2024Q4","1000cp","0","BG32","14.1"
"r_46","2024Q4","1000cp","1","BG32","9.3"
"r_46","2024Q4","1000cp","2","BG32","4.9"
"r_46","2024Q4","1000cp","0","BG33","18.5"
"r_46","2024Q4","1000cp","1","BG33","9.8"
"r_46","2024Q4","1000cp","2","BG33","8.6"
"r_46","2024Q4","1000cp","0","BG34","19.3"
"r_46","2024Q4","1000cp","1","BG34","12.9"
"r_46","2024Q4","1000cp","2","BG34","6.4"
"r_46","2024Q4","1000cp","0","BG41","23.2"
"r_46","2024Q4","1000cp","1","BG41","13.4"
"r_46","2024Q4","1000cp","2","BG41","9.8"
"r_46","2024Q4","1000cp","0","BG42","18.8"
"r_46","2024Q4","1000cp","1","BG42","10.9"
"r_46","2024Q4","1000cp","2","BG42","7.9"
"r_47","2025Q1","1000cp","0","BG","116.7"
"r_47","2025Q1","1000cp","1","BG","63"
"r_47","2025Q1","1000cp","2","BG","53.7"
"r_47","2025Q1","1000cp","0","BG31","22.2"
"r_47","2025Q1","1000cp","1","BG31","13.8"
"r_47","2025Q1","1000cp","2","BG31","8.4"
"r_47","2025Q1","1000cp","0","BG32","9.9"
"r_47","2025Q1","1000cp","1","BG32","6.3"
"r_47","2025Q1","1000cp","2","BG32","(3.7)"
"r_47","2025Q1","1000cp","0","BG33","19.6"
"r_47","2025Q1","1000cp","1","BG33","8.6"
"r_47","2025Q1","1000cp","2","BG33","11.1"
"r_47","2025Q1","1000cp","0","BG34","23.3"
"r_47","2025Q1","1000cp","1","BG34","11"
"r_47","2025Q1","1000cp","2","BG34","12.3"
"r_47","2025Q1","1000cp","0","BG41","23.4"
"r_47","2025Q1","1000cp","1","BG41","11.6"
"r_47","2025Q1","1000cp","2","BG41","11.8"
"r_47","2025Q1","1000cp","0","BG42","18.2"
"r_47","2025Q1","1000cp","1","BG42","11.7"
"r_47","2025Q1","1000cp","2","BG42","6.5"
"r_48","2025Q2","1000cp","0","BG","110.5"
"r_48","2025Q2","1000cp","1","BG","60.8"
"r_48","2025Q2","1000cp","2","BG","49.7"
"r_48","2025Q2","1000cp","0","BG31","21.6"
"r_48","2025Q2","1000cp","1","BG31","11.3"
"r_48","2025Q2","1000cp","2","BG31","10.3"
"r_48","2025Q2","1000cp","0","BG32","10.8"
"r_48","2025Q2","1000cp","1","BG32","7"
"r_48","2025Q2","1000cp","2","BG32","(3.8)"
"r_48","2025Q2","1000cp","0","BG33","16.2"
"r_48","2025Q2","1000cp","1","BG33","7.7"
"r_48","2025Q2","1000cp","2","BG33","8.5"
"r_48","2025Q2","1000cp","0","BG34","22.4"
"r_48","2025Q2","1000cp","1","BG34","10.3"
"r_48","2025Q2","1000cp","2","BG34","12.1"
"r_48","2025Q2","1000cp","0","BG41","22.2"
"r_48","2025Q2","1000cp","1","BG41","13.4"
"r_48","2025Q2","1000cp","2","BG41","8.8"
"r_48","2025Q2","1000cp","0","BG42","17.2"
"r_48","2025Q2","1000cp","1","BG42","10.9"
"r_48","2025Q2","1000cp","2","BG42","6.2"
"r_49","2025Q3","1000cp","0","BG","104.5"
"r_49","2025Q3","1000cp","1","BG","59.5"
"r_49","2025Q3","1000cp","2","BG","45"
"r_49","2025Q3","1000cp","0","BG31","19.1"
"r_49","2025Q3","1000cp","1","BG31","10.3"
"r_49","2025Q3","1000cp","2","BG31","8.8"
"r_49","2025Q3","1000cp","0","BG32","12.5"
"r_49","2025Q3","1000cp","1","BG32","5.6"
"r_49","2025Q3","1000cp","2","BG32","6.8"
"r_49","2025Q3","1000cp","0","BG33","14.9"
"r_49","2025Q3","1000cp","1","BG33","8.2"
"r_49","2025Q3","1000cp","2","BG33","6.7"
"r_49","2025Q3","1000cp","0","BG34","17.7"
"r_49","2025Q3","1000cp","1","BG34","9.3"
"r_49","2025Q3","1000cp","2","BG34","8.3"
"r_49","2025Q3","1000cp","0","BG41","19.2"
"r_49","2025Q3","1000cp","1","BG41","12.2"
"r_49","2025Q3","1000cp","2","BG41","7"
"r_49","2025Q3","1000cp","0","BG42","21.2"
"r_49","2025Q3","1000cp","1","BG42","13.9"
"r_49","2025Q3","1000cp","2","BG42","7.3"