RevisionColumn,Age10_LFS,LFS_EDUlevel,periods,Units,ValueColumn
"r_2","15 - 64_gr","1","2012Q3","perc","87.1"
"r_2","15 - 64_gr","1","2012Q4","perc","86.6"
"r_2","15 - 64_gr","1","2013Q1","perc","85.9"
"r_2","15 - 64_gr","1","2013Q2","perc","86.7"
"r_2","15 - 64_gr","1","2013Q3","perc","86.4"
"r_2","15 - 64_gr","1","2013Q4","perc","85.9"
"r_2","15 - 64_gr","1","2014Q1","perc","85.7"
"r_2","15 - 64_gr","1","2014Q2","perc","86.1"
"r_2","15 - 64_gr","1","2014Q3","perc","86.6"
"r_2","15 - 64_gr","1","2014Q4","perc","86.2"
"r_2","15 - 64_gr","1","2015Q1","perc","87.2"
"r_2","15 - 64_gr","1","2015Q2","perc","87.7"
"r_2","15 - 64_gr","1","2015Q3","perc","87.6"
"r_2","15 - 64_gr","1","2015Q4","perc","87.5"
"r_2","15 - 64_gr","2","2003Q1","perc","69.6"
"r_2","15 - 64_gr","2","2003Q2","perc","71.6"
"r_2","15 - 64_gr","2","2003Q3","perc","70.9"
"r_2","15 - 64_gr","2","2003Q4","perc","69.8"
"r_2","15 - 64_gr","2","2004Q1","perc","69.5"
"r_2","15 - 64_gr","2","2004Q2","perc","72.4"
"r_2","15 - 64_gr","2","2004Q3","perc","72.2"
"r_2","15 - 64_gr","2","2004Q4","perc","70.7"
"r_2","15 - 64_gr","2","2005Q1","perc","69.9"
"r_2","15 - 64_gr","2","2005Q2","perc","72"
"r_2","15 - 64_gr","2","2005Q3","perc","72.7"
"r_2","15 - 64_gr","2","2005Q4","perc","71.8"
"r_2","15 - 64_gr","2","2006Q1","perc","71.6"
"r_2","15 - 64_gr","2","2006Q2","perc","74.7"
"r_2","15 - 64_gr","2","2006Q3","perc","74.7"
"r_2","15 - 64_gr","2","2006Q4","perc","74.4"
"r_2","15 - 64_gr","2","2007Q1","perc","73.8"
"r_2","15 - 64_gr","2","2007Q2","perc","74.6"
"r_2","15 - 64_gr","2","2007Q3","perc","75.3"
"r_2","15 - 64_gr","2","2007Q4","perc","76"
"r_2","15 - 64_gr","2","2008Q1","perc","76.3"
"r_2","15 - 64_gr","2","2008Q2","perc","76.2"
"r_2","15 - 64_gr","2","2008Q3","perc","76.2"
"r_2","15 - 64_gr","2","2008Q4","perc","76"
"r_2","15 - 64_gr","2","2009Q1","perc","75"
"r_2","15 - 64_gr","2","2009Q2","perc","74.7"
"r_2","15 - 64_gr","2","2009Q3","perc","74.8"
"r_2","15 - 64_gr","2","2009Q4","perc","73.9"
"r_2","15 - 64_gr","2","2010Q1","perc","71.8"
"r_2","15 - 64_gr","2","2010Q2","perc","72.5"
"r_2","15 - 64_gr","2","2010Q3","perc","72.8"
"r_2","15 - 64_gr","2","2010Q4","perc","72.3"
"r_2","15 - 64_gr","2","2011Q1","perc","70.5"
"r_2","15 - 64_gr","2","2011Q2","perc","70.5"
"r_2","15 - 64_gr","2","2011Q3","perc","71.6"
"r_2","15 - 64_gr","2","2011Q4","perc","71.5"
"r_2","15 - 64_gr","2","2012Q1","perc","70.7"
"r_2","15 - 64_gr","2","2012Q2","perc","71.9"
"r_2","15 - 64_gr","2","2012Q3","perc","72.9"
"r_2","15 - 64_gr","2","2012Q4","perc","71.6"
"r_2","15 - 64_gr","2","2013Q1","perc","71.6"
"r_2","15 - 64_gr","2","2013Q2","perc","72.6"
"r_2","15 - 64_gr","2","2013Q3","perc","73.5"
"r_2","15 - 64_gr","2","2013Q4","perc","72.7"
"r_2","15 - 64_gr","2","2014Q1","perc","72.4"
"r_2","15 - 64_gr","2","2014Q2","perc","73.3"
"r_2","15 - 64_gr","2","2014Q3","perc","73.8"
"r_2","15 - 64_gr","2","2014Q4","perc","72.4"
"r_2","15 - 64_gr","2","2015Q1","perc","72.5"
"r_2","15 - 64_gr","2","2015Q2","perc","73.8"
"r_2","15 - 64_gr","2","2015Q3","perc","74.1"
"r_2","15 - 64_gr","2","2015Q4","perc","73.1"
"r_2","15 - 64_gr","2_1","2003Q1","perc","74.6"
"r_2","15 - 64_gr","2_1","2003Q2","perc","76.4"
"r_2","15 - 64_gr","2_1","2003Q3","perc","76"
"r_2","15 - 64_gr","2_1","2003Q4","perc","74.8"
"r_2","15 - 64_gr","2_1","2004Q1","perc","74.6"
"r_2","15 - 64_gr","2_1","2004Q2","perc","76.9"
"r_2","15 - 64_gr","2_1","2004Q3","perc","76.9"
"r_2","15 - 64_gr","2_1","2004Q4","perc","76"
"r_2","15 - 64_gr","2_1","2005Q1","perc","74.8"
"r_2","15 - 64_gr","2_1","2005Q2","perc","76.9"
"r_2","15 - 64_gr","2_1","2005Q3","perc","78.2"
"r_2","15 - 64_gr","2_1","2005Q4","perc","76.5"
"r_2","15 - 64_gr","2_1","2006Q1","perc","75.8"
"r_2","15 - 64_gr","2_1","2006Q2","perc","79.6"
"r_2","15 - 64_gr","2_1","2006Q3","perc","79.6"
"r_2","15 - 64_gr","2_1","2006Q4","perc","79.7"
"r_2","15 - 64_gr","2_1","2007Q1","perc","79"
"r_2","15 - 64_gr","2_1","2007Q2","perc","79.9"
"r_2","15 - 64_gr","2_1","2007Q3","perc","81.2"
"r_2","15 - 64_gr","2_1","2007Q4","perc","81.2"
"r_2","15 - 64_gr","2_1","2008Q1","perc","81"
"r_2","15 - 64_gr","2_1","2008Q2","perc","81"
"r_2","15 - 64_gr","2_1","2008Q3","perc","81.3"
"r_2","15 - 64_gr","2_1","2008Q4","perc","81.1"
"r_2","15 - 64_gr","2_1","2009Q1","perc","79.7"
"r_2","15 - 64_gr","2_1","2009Q2","perc","79.1"
"r_2","15 - 64_gr","2_1","2009Q3","perc","79.6"
"r_2","15 - 64_gr","2_1","2009Q4","perc","78.7"
"r_2","15 - 64_gr","2_1","2010Q1","perc","76.6"
"r_2","15 - 64_gr","2_1","2010Q2","perc","77.9"
"r_2","15 - 64_gr","2_1","2010Q3","perc","78.2"
"r_2","15 - 64_gr","2_1","2010Q4","perc","77.7"
"r_2","15 - 64_gr","2_1","2011Q1","perc","76.1"
"r_2","15 - 64_gr","2_1","2011Q2","perc","76.6"
"r_2","15 - 64_gr","2_1","2011Q3","perc","77.4"
"r_2","15 - 64_gr","2_1","2011Q4","perc","76.2"
"r_2","15 - 64_gr","2_1","2012Q1","perc","76.2"
"r_2","15 - 64_gr","2_1","2012Q2","perc","78"
"r_2","15 - 64_gr","2_1","2012Q3","perc","77.9"
"r_2","15 - 64_gr","2_1","2012Q4","perc","76.6"
"r_2","15 - 64_gr","2_1","2013Q1","perc","77"
"r_2","15 - 64_gr","2_1","2013Q2","perc","78.6"
"r_2","15 - 64_gr","2_1","2013Q3","perc","78.8"
"r_2","15 - 64_gr","2_1","2013Q4","perc","77.9"
"r_2","15 - 64_gr","2_1","2014Q1","perc","78"
"r_2","15 - 64_gr","2_1","2014Q2","perc","78.9"
"r_2","15 - 64_gr","2_1","2014Q3","perc","78.9"
"r_2","15 - 64_gr","2_1","2014Q4","perc","77.4"
"r_2","15 - 64_gr","2_1","2015Q1","perc","78.1"
"r_2","15 - 64_gr","2_1","2015Q2","perc","79.1"
"r_2","15 - 64_gr","2_1","2015Q3","perc","79"
"r_2","15 - 64_gr","2_1","2015Q4","perc","78.7"
"r_2","15 - 64_gr","2_2","2003Q1","perc","59.6"
"r_2","15 - 64_gr","2_2","2003Q2","perc","62"
"r_2","15 - 64_gr","2_2","2003Q3","perc","60.3"
"r_2","15 - 64_gr","2_2","2003Q4","perc","59.1"
"r_2","15 - 64_gr","2_2","2004Q1","perc","59"
"r_2","15 - 64_gr","2_2","2004Q2","perc","63.1"
"r_2","15 - 64_gr","2_2","2004Q3","perc","62.7"
"r_2","15 - 64_gr","2_2","2004Q4","perc","59.7"
"r_2","15 - 64_gr","2_2","2005Q1","perc","59.1"
"r_2","15 - 64_gr","2_2","2005Q2","perc","61.6"
"r_2","15 - 64_gr","2_2","2005Q3","perc","61.6"
"r_2","15 - 64_gr","2_2","2005Q4","perc","61.7"
"r_2","15 - 64_gr","2_2","2006Q1","perc","62.5"
"r_2","15 - 64_gr","2_2","2006Q2","perc","64.4"
"r_2","15 - 64_gr","2_2","2006Q3","perc","65.4"
"r_2","15 - 64_gr","2_2","2006Q4","perc","65"
"r_2","15 - 64_gr","2_2","2007Q1","perc","64.2"
"r_2","15 - 64_gr","2_2","2007Q2","perc","64.8"
"r_2","15 - 64_gr","2_2","2007Q3","perc","64.8"
"r_2","15 - 64_gr","2_2","2007Q4","perc","66.8"
"r_2","15 - 64_gr","2_2","2008Q1","perc","67.7"
"r_2","15 - 64_gr","2_2","2008Q2","perc","67.6"
"r_2","15 - 64_gr","2_2","2008Q3","perc","67.5"
"r_2","15 - 64_gr","2_2","2008Q4","perc","67.4"
"r_2","15 - 64_gr","2_2","2009Q1","perc","66.7"
"r_2","15 - 64_gr","2_2","2009Q2","perc","66.7"
"r_2","15 - 64_gr","2_2","2009Q3","perc","66.5"
"r_2","15 - 64_gr","2_2","2009Q4","perc","65.7"
"r_2","15 - 64_gr","2_2","2010Q1","perc","63.8"
"r_2","15 - 64_gr","2_2","2010Q2","perc","63.8"
"r_2","15 - 64_gr","2_2","2010Q3","perc","64.3"
"r_2","15 - 64_gr","2_2","2010Q4","perc","63.5"
"r_2","15 - 64_gr","2_2","2011Q1","perc","61.2"
"r_2","15 - 64_gr","2_2","2011Q2","perc","61"
"r_2","15 - 64_gr","2_2","2011Q3","perc","62.6"
"r_2","15 - 64_gr","2_2","2011Q4","perc","64.2"
"r_2","15 - 64_gr","2_2","2012Q1","perc","62.6"
"r_2","15 - 64_gr","2_2","2012Q2","perc","63"
"r_2","15 - 64_gr","2_2","2012Q3","perc","64.9"
"r_2","15 - 64_gr","2_2","2012Q4","perc","64"
"r_2","15 - 64_gr","2_2","2013Q1","perc","63.6"
"r_2","15 - 64_gr","2_2","2013Q2","perc","63.5"
"r_2","15 - 64_gr","2_2","2013Q3","perc","65.3"
"r_2","15 - 64_gr","2_2","2013Q4","perc","64.6"
"r_2","15 - 64_gr","2_2","2014Q1","perc","63.9"
"r_2","15 - 64_gr","2_2","2014Q2","perc","64.8"
"r_2","15 - 64_gr","2_2","2014Q3","perc","66.1"
"r_2","15 - 64_gr","2_2","2014Q4","perc","65"
"r_2","15 - 64_gr","2_2","2015Q1","perc","64.5"
"r_2","15 - 64_gr","2_2","2015Q2","perc","66.3"
"r_2","15 - 64_gr","2_2","2015Q3","perc","66.9"
"r_2","15 - 64_gr","2_2","2015Q4","perc","65.2"
"r_2","15 - 64_gr","3","2003Q1","perc","36"
"r_2","15 - 64_gr","3","2003Q2","perc","39.2"
"r_2","15 - 64_gr","3","2003Q3","perc","40"
"r_2","15 - 64_gr","3","2003Q4","perc","37.3"
"r_2","15 - 64_gr","3","2004Q1","perc","35.8"
"r_2","15 - 64_gr","3","2004Q2","perc","40"
"r_2","15 - 64_gr","3","2004Q3","perc","40.3"
"r_2","15 - 64_gr","3","2004Q4","perc","37.6"
"r_2","15 - 64_gr","3","2005Q1","perc","34.4"
"r_2","15 - 64_gr","3","2005Q2","perc","38.7"
"r_2","15 - 64_gr","3","2005Q3","perc","40.7"
"r_2","15 - 64_gr","3","2005Q4","perc","38.2"
"r_2","15 - 64_gr","3","2006Q1","perc","35.9"
"r_2","15 - 64_gr","3","2006Q2","perc","40.5"
"r_2","15 - 64_gr","3","2006Q3","perc","42.2"
"r_2","15 - 64_gr","3","2006Q4","perc","38.2"
"r_2","15 - 64_gr","3","2007Q1","perc","34.7"
"r_2","15 - 64_gr","3","2007Q2","perc","39.2"
"r_2","15 - 64_gr","3","2007Q3","perc","41.5"
"r_2","15 - 64_gr","3","2007Q4","perc","37.6"
"r_2","15 - 64_gr","3","2008Q1","perc","36.9"
"r_2","15 - 64_gr","3","2008Q2","perc","40.3"
"r_2","15 - 64_gr","3","2008Q3","perc","41.8"
"r_2","15 - 64_gr","3","2008Q4","perc","39"
"r_2","15 - 64_gr","3","2009Q1","perc","38.7"
"r_2","15 - 64_gr","3","2009Q2","perc","41.4"
"r_2","15 - 64_gr","3","2009Q3","perc","40.3"
"r_2","15 - 64_gr","3","2009Q4","perc","38.4"
"r_2","15 - 64_gr","3","2010Q1","perc","38.3"
"r_2","15 - 64_gr","3","2010Q2","perc","41.2"
"r_2","15 - 64_gr","3","2010Q3","perc","41.1"
"r_2","15 - 64_gr","3","2010Q4","perc","38.7"
"r_2","15 - 64_gr","3","2011Q1","perc","37.5"
"r_2","15 - 64_gr","3","2011Q2","perc","38.4"
"r_2","15 - 64_gr","3","2011Q3","perc","39.6"
"r_2","15 - 64_gr","3","2011Q4","perc","38.9"
"r_2","15 - 64_gr","3","2012Q1","perc","37.4"
"r_2","15 - 64_gr","3","2012Q2","perc","38.4"
"r_2","15 - 64_gr","3","2012Q3","perc","41.9"
"r_2","15 - 64_gr","3","2012Q4","perc","40.7"
"r_2","15 - 64_gr","3","2013Q1","perc","39"
"r_2","15 - 64_gr","3","2013Q2","perc","41.4"
"r_2","15 - 64_gr","3","2013Q3","perc","42.9"
"r_2","15 - 64_gr","3","2013Q4","perc","41.7"
"r_2","15 - 64_gr","3","2014Q1","perc","41.8"
"r_2","15 - 64_gr","3","2014Q2","perc","43"
"r_2","15 - 64_gr","3","2014Q3","perc","46.4"
"r_2","15 - 64_gr","3","2014Q4","perc","42.8"
"r_2","15 - 64_gr","3","2015Q1","perc","39"
"r_2","15 - 64_gr","3","2015Q2","perc","41.8"
"r_2","15 - 64_gr","3","2015Q3","perc","44.3"
"r_2","15 - 64_gr","3","2015Q4","perc","40.4"
"r_2","15 - 64_gr","4","2003Q1","perc","23.1"
"r_2","15 - 64_gr","4","2003Q2","perc","27.2"
"r_2","15 - 64_gr","4","2003Q3","perc","32.9"
"r_2","15 - 64_gr","4","2003Q4","perc","26.8"
"r_2","15 - 64_gr","4","2004Q1","perc","26.6"
"r_2","15 - 64_gr","4","2004Q2","perc","31.5"
"r_2","15 - 64_gr","4","2004Q3","perc","34.4"
"r_2","15 - 64_gr","4","2004Q4","perc","29.9"
"r_2","15 - 64_gr","4","2005Q1","perc","25.6"
"r_2","15 - 64_gr","4","2005Q2","perc","30.3"
"r_2","15 - 64_gr","4","2005Q3","perc","35.1"
"r_2","15 - 64_gr","4","2005Q4","perc","31.1"
"r_2","15 - 64_gr","4","2006Q1","perc","24.8"
"r_2","15 - 64_gr","4","2006Q2","perc","26.5"
"r_2","15 - 64_gr","4","2006Q3","perc","29.8"
"r_2","15 - 64_gr","4","2006Q4","perc","29.2"
"r_2","15 - 64_gr","4","2007Q1","perc","32.3"
"r_2","15 - 64_gr","4","2007Q2","perc","32.4"
"r_2","15 - 64_gr","4","2007Q3","perc","31.6"
"r_2","15 - 64_gr","4","2007Q4","perc","32.8"
"r_2","15 - 64_gr","4","2008Q1","perc","31.6"
"r_2","15 - 64_gr","4","2008Q2","perc","34.1"
"r_2","15 - 64_gr","4","2008Q3","perc","37"
"r_2","15 - 64_gr","4","2008Q4","perc","35.6"
"r_2","15 - 64_gr","4","2009Q1","perc","30.2"
"r_2","15 - 64_gr","4","2009Q2","perc","31.9"
"r_2","15 - 64_gr","4","2009Q3","perc","34.3"
"r_2","15 - 64_gr","4","2009Q4","perc","28.9"
"r_2","15 - 64_gr","4","2010Q1","perc","30.9"
"r_2","15 - 64_gr","4","2010Q2","perc","32.6"
"r_2","15 - 64_gr","4","2010Q3","perc","31.6"
"r_2","15 - 64_gr","4","2010Q4","perc","34.1"
"r_2","15 - 64_gr","4","2011Q1","perc","30.9"
"r_2","15 - 64_gr","4","2011Q2","perc","32.7"
"r_2","15 - 64_gr","4","2011Q3","perc","34.4"
"r_2","15 - 64_gr","4","2011Q4","perc","31.6"
"r_2","15 - 64_gr","4","2012Q1","perc","30.8"
"r_2","15 - 64_gr","4","2012Q2","perc","34.6"
"r_2","15 - 64_gr","4","2012Q3","perc","33.7"
"r_2","15 - 64_gr","4","2012Q4","perc","31.4"
"r_2","15 - 64_gr","4","2013Q1","perc","30"
"r_2","15 - 64_gr","4","2013Q2","perc","33.7"
"r_2","15 - 64_gr","4","2013Q3","perc","37.5"
"r_2","15 - 64_gr","4","2013Q4","perc","33.1"
"r_2","15 - 64_gr","4","2014Q1","perc","31.8"
"r_2","15 - 64_gr","4","2014Q2","perc","31.5"
"r_2","15 - 64_gr","4","2014Q3","perc","38.2"
"r_2","15 - 64_gr","4","2014Q4","perc","32.5"
"r_2","15 - 64_gr","4","2015Q1","perc","33"
"r_2","15 - 64_gr","4","2015Q2","perc","32.1"
"r_2","15 - 64_gr","4","2015Q3","perc","34.4"
"r_2","15 - 64_gr","4","2015Q4","perc","31.6"
"r_3","0","0","2016Q1","perc","53.1"
"r_3","0","1","2016Q1","perc","73.6"
"r_3","0","2","2016Q1","perc","59.7"
"r_3","0","2_1","2016Q1","perc","66.2"
"r_3","0","2_2","2016Q1","perc","51.4"
"r_3","0","3","2016Q1","perc","24.6"
"r_3","0","4","2016Q1","perc","19.4"
"r_3","15 - 64_gr","0","2016Q1","perc","68.3"
"r_3","15 - 64_gr","1","2016Q1","perc","87.3"
"r_3","15 - 64_gr","2","2016Q1","perc","72.4"
"r_3","15 - 64_gr","2_1","2016Q1","perc","78.3"
"r_3","15 - 64_gr","2_2","2016Q1","perc","64.5"
"r_3","15 - 64_gr","3","2016Q1","perc","38.6"
"r_3","15 - 64_gr","4","2016Q1","perc","30.3"
"r_4","0","0","2016Q2","perc","53.8"
"r_4","0","1","2016Q2","perc","73.8"
"r_4","0","2","2016Q2","perc","60.2"
"r_4","0","2_1","2016Q2","perc","66.5"
"r_4","0","2_2","2016Q2","perc","52.2"
"r_4","0","3","2016Q2","perc","26.7"
"r_4","0","4","2016Q2","perc","22.5"
"r_4","15 - 64_gr","0","2016Q2","perc","69.4"
"r_4","15 - 64_gr","1","2016Q2","perc","87.2"
"r_4","15 - 64_gr","2","2016Q2","perc","73.6"
"r_4","15 - 64_gr","2_1","2016Q2","perc","79.3"
"r_4","15 - 64_gr","2_2","2016Q2","perc","65.9"
"r_4","15 - 64_gr","3","2016Q2","perc","41.7"
"r_4","15 - 64_gr","4","2016Q2","perc","34.3"
"r_5","0","0","2016Q3","perc","53.6"
"r_5","0","1","2016Q3","perc","74.1"
"r_5","0","2","2016Q3","perc","59.4"
"r_5","0","2_1","2016Q3","perc","65.6"
"r_5","0","2_2","2016Q3","perc","51.5"
"r_5","0","3","2016Q3","perc","26.4"
"r_5","0","4","2016Q3","perc","20.1"
"r_5","15 - 64_gr","0","2016Q3","perc","69.1"
"r_5","15 - 64_gr","1","2016Q3","perc","87.2"
"r_5","15 - 64_gr","2","2016Q3","perc","72.8"
"r_5","15 - 64_gr","2_1","2016Q3","perc","78.5"
"r_5","15 - 64_gr","2_2","2016Q3","perc","65.1"
"r_5","15 - 64_gr","3","2016Q3","perc","41.5"
"r_5","15 - 64_gr","4","2016Q3","perc","31.3"
"r_6","0","0","2016Q4","perc","52.7"
"r_6","0","1","2016Q4","perc","73.4"
"r_6","0","2","2016Q4","perc","59.2"
"r_6","0","2_1","2016Q4","perc","65.9"
"r_6","0","2_2","2016Q4","perc","50.6"
"r_6","0","3","2016Q4","perc","23.7"
"r_6","0","4","2016Q4","perc","18.9"
"r_6","15 - 64_gr","0","2016Q4","perc","68"
"r_6","15 - 64_gr","1","2016Q4","perc","86.9"
"r_6","15 - 64_gr","2","2016Q4","perc","72.2"
"r_6","15 - 64_gr","2_1","2016Q4","perc","78.2"
"r_6","15 - 64_gr","2_2","2016Q4","perc","64.1"
"r_6","15 - 64_gr","3","2016Q4","perc","37.4"
"r_6","15 - 64_gr","4","2016Q4","perc","28.7"
"r_7","0","0","2017Q1","perc","53.7"
"r_7","0","1","2017Q1","perc","73.4"
"r_7","0","2","2017Q1","perc","60.5"
"r_7","0","2_1","2017Q1","perc","67.1"
"r_7","0","2_2","2017Q1","perc","52.4"
"r_7","0","3","2017Q1","perc","24.8"
"r_7","0","4","2017Q1","perc","20.6"
"r_7","15 - 64_gr","0","2017Q1","perc","69.2"
"r_7","15 - 64_gr","1","2017Q1","perc","87.1"
"r_7","15 - 64_gr","2","2017Q1","perc","73.9"
"r_7","15 - 64_gr","2_1","2017Q1","perc","79.7"
"r_7","15 - 64_gr","2_2","2017Q1","perc","66.3"
"r_7","15 - 64_gr","3","2017Q1","perc","39.1"
"r_7","15 - 64_gr","4","2017Q1","perc","30.5"
"r_8","0","0","2017Q2","perc","55.8"
"r_8","0","1","2017Q2","perc","74.8"
"r_8","0","2","2017Q2","perc","62.1"
"r_8","0","2_1","2017Q2","perc","68.1"
"r_8","0","2_2","2017Q2","perc","55.1"
"r_8","0","3","2017Q2","perc","27.9"
"r_8","0","4","2017Q2","perc","24.8"
"r_8","15 - 64_gr","0","2017Q2","perc","71.8"
"r_8","15 - 64_gr","1","2017Q2","perc","88.2"
"r_8","15 - 64_gr","2","2017Q2","perc","76.3"
"r_8","15 - 64_gr","2_1","2017Q2","perc","81.3"
"r_8","15 - 64_gr","2_2","2017Q2","perc","70.1"
"r_8","15 - 64_gr","3","2017Q2","perc","43.7"
"r_8","15 - 64_gr","4","2017Q2","perc","36.3"
"r_9","0","0","2017Q3","perc","56.5"
"r_9","0","1","2017Q3","perc","75.6"
"r_9","0","2","2017Q3","perc","62.5"
"r_9","0","2_1","2017Q3","perc","68.7"
"r_9","0","2_2","2017Q3","perc","55"
"r_9","0","3","2017Q3","perc","28.5"
"r_9","0","4","2017Q3","perc","25"
"r_9","15 - 64_gr","0","2017Q3","perc","72.8"
"r_9","15 - 64_gr","1","2017Q3","perc","89.3"
"r_9","15 - 64_gr","2","2017Q3","perc","76.8"
"r_9","15 - 64_gr","2_1","2017Q3","perc","82.2"
"r_9","15 - 64_gr","2_2","2017Q3","perc","70.1"
"r_9","15 - 64_gr","3","2017Q3","perc","44.2"
"r_9","15 - 64_gr","4","2017Q3","perc","38"
"r_10","0","0","2017Q4","perc","55.5"
"r_10","0","1","2017Q4","perc","74.3"
"r_10","0","2","2017Q4","perc","61.5"
"r_10","0","2_1","2017Q4","perc","68.3"
"r_10","0","2_2","2017Q4","perc","53.7"
"r_10","0","3","2017Q4","perc","26.6"
"r_10","0","4","2017Q4","perc","23.7"
"r_10","15 - 64_gr","0","2017Q4","perc","71.6"
"r_10","15 - 64_gr","1","2017Q4","perc","88.1"
"r_10","15 - 64_gr","2","2017Q4","perc","75.8"
"r_10","15 - 64_gr","2_1","2017Q4","perc","81.6"
"r_10","15 - 64_gr","2_2","2017Q4","perc","68.6"
"r_10","15 - 64_gr","3","2017Q4","perc","41.7"
"r_10","15 - 64_gr","4","2017Q4","perc","36.4"
"r_11","0","0","2018Q1","perc","54.6"
"r_11","0","1","2018Q1","perc","73.9"
"r_11","0","2","2018Q1","perc","60.8"
"r_11","0","2_1","2018Q1","perc","67.6"
"r_11","0","2_2","2018Q1","perc","53"
"r_11","0","3","2018Q1","perc","25.9"
"r_11","0","4","2018Q1","perc","22.8"
"r_11","15 - 64_gr","0","2018Q1","perc","70.6"
"r_11","15 - 64_gr","1","2018Q1","perc","87.4"
