RevisionColumn,periods,Units,NUTS,SILC_Age,GenderID,ValueColumn
"r_9","2021","perc_pop_fig","BG344","0","2","50"
"r_9","2021","perc_pop_fig","BG343","0","0","42.6"
"r_9","2021","perc_pop_fig","BG343","0","1","35.9"
"r_9","2021","perc_pop_fig","BG343","0","2","49"
"r_9","2021","perc_pop_fig","BG41","0","0","41.6"
"r_9","2021","perc_pop_fig","BG41","0","1","37.8"
"r_9","2021","perc_pop_fig","BG41","0","2","45.1"
"r_9","2021","perc_pop_fig","BG413","0","0","39.9"
"r_9","2021","perc_pop_fig","BG413","0","1","34.4"
"r_9","2021","perc_pop_fig","BG413","0","2","45.1"
"r_9","2021","perc_pop_fig","BG415","0","0","43.9"
"r_9","2021","perc_pop_fig","BG415","0","1","38.5"
"r_9","2021","perc_pop_fig","BG415","0","2","49.1"
"r_9","2021","perc_pop_fig","BG414","0","0","47.5"
"r_9","2021","perc_pop_fig","BG414","0","1","46.4"
"r_9","2021","perc_pop_fig","BG414","0","2","48.6"
"r_9","2021","perc_pop_fig","BG412","0","0","52.1"
"r_9","2021","perc_pop_fig","BG412","0","1","49.3"
"r_9","2021","perc_pop_fig","BG412","0","2","54.9"
"r_9","2021","perc_pop_fig","BG411","0","0","37.4"
"r_9","2021","perc_pop_fig","BG411","0","1","33.3"
"r_9","2021","perc_pop_fig","BG411","0","2","41.2"
"r_9","2021","perc_pop_fig","BG42","0","0","43.3"
"r_9","2021","perc_pop_fig","BG42","0","1","42.4"
"r_9","2021","perc_pop_fig","BG42","0","2","44"
"r_9","2021","perc_pop_fig","BG425","0","0","37"
"r_9","2021","perc_pop_fig","BG425","0","1","36"
"r_9","2021","perc_pop_fig","BG425","0","2","38.1"
"r_9","2021","perc_pop_fig","BG423","0","0","40.8"
"r_9","2021","perc_pop_fig","BG423","0","1","41.4"
"r_9","2021","perc_pop_fig","BG423","0","2","40.3"
"r_9","2021","perc_pop_fig","BG421","0","0","42.5"
"r_9","2021","perc_pop_fig","BG421","0","1","42.2"
"r_9","2021","perc_pop_fig","BG421","0","2","42.7"
"r_9","2021","perc_pop_fig","BG424","0","0","46.4"
"r_9","2021","perc_pop_fig","BG424","0","1","44.5"
"r_9","2021","perc_pop_fig","BG424","0","2","48.2"
"r_9","2021","perc_pop_fig","BG422","0","0","51.1"
"r_9","2021","perc_pop_fig","BG422","0","1","47.2"
"r_9","2021","perc_pop_fig","BG422","0","2","54.7"
"r_10","2022","perc_pop_fig","BG","0","0","44.2"
"r_10","2022","perc_pop_fig","BG","0","1","40.5"
"r_10","2022","perc_pop_fig","BG","0","2","47.6"
"r_10","2022","perc_pop_fig","BG","1","0","40.9"
"r_10","2022","perc_pop_fig","BG","2","0","32.5"
"r_10","2022","perc_pop_fig","BG","2","1","31.4"
"r_10","2022","perc_pop_fig","BG","2","2","33.7"
"r_10","2022","perc_pop_fig","BG","3","0","79.4"
"r_10","2022","perc_pop_fig","BG","3","1","76.1"
"r_10","2022","perc_pop_fig","BG","3","2","81.7"
"r_10","2022","perc_pop_fig","BG31","0","0","47.3"
"r_10","2022","perc_pop_fig","BG31","0","1","43.3"
"r_10","2022","perc_pop_fig","BG31","0","2","51"
"r_10","2022","perc_pop_fig","BG311","0","0","45.5"
"r_10","2022","perc_pop_fig","BG311","0","1","45.3"
"r_10","2022","perc_pop_fig","BG311","0","2","45.7"
"r_10","2022","perc_pop_fig","BG313","0","0","46.4"
"r_10","2022","perc_pop_fig","BG313","0","1","43.3"
"r_10","2022","perc_pop_fig","BG313","0","2","49.3"
"r_10","2022","perc_pop_fig","BG315","0","0","52.4"
"r_10","2022","perc_pop_fig","BG315","0","1","50.9"
"r_10","2022","perc_pop_fig","BG315","0","2","53.9"
"r_10","2022","perc_pop_fig","BG312","0","0","55.1"
"r_10","2022","perc_pop_fig","BG312","0","1","53.7"
"r_10","2022","perc_pop_fig","BG312","0","2","56.3"
"r_10","2022","perc_pop_fig","BG314","0","0","43.3"
"r_10","2022","perc_pop_fig","BG314","0","1","35.1"
"r_10","2022","perc_pop_fig","BG314","0","2","51"
"r_10","2022","perc_pop_fig","BG32","0","0","43.2"
"r_10","2022","perc_pop_fig","BG32","0","1","40.9"
"r_10","2022","perc_pop_fig","BG32","0","2","45.3"
"r_10","2022","perc_pop_fig","BG321","0","0","41.8"
"r_10","2022","perc_pop_fig","BG321","0","1","39.7"
"r_10","2022","perc_pop_fig","BG321","0","2","43.8"
"r_10","2022","perc_pop_fig","BG322","0","0","42.4"
"r_10","2022","perc_pop_fig","BG322","0","1","42.1"
"r_10","2022","perc_pop_fig","BG322","0","2","42.7"
"r_10","2022","perc_pop_fig","BG324","0","0","47.1"
"r_10","2022","perc_pop_fig","BG324","0","1","44"
"r_10","2022","perc_pop_fig","BG324","0","2","50.1"
"r_10","2022","perc_pop_fig","BG323","0","0","47.4"
"r_10","2022","perc_pop_fig","BG323","0","1","44.7"
"r_10","2022","perc_pop_fig","BG323","0","2","50"
"r_10","2022","perc_pop_fig","BG325","0","0","45.3"
"r_10","2022","perc_pop_fig","BG325","0","1","46.8"
"r_10","2022","perc_pop_fig","BG325","0","2","44"
"r_10","2022","perc_pop_fig","BG33","0","0","39.3"
"r_10","2022","perc_pop_fig","BG33","0","1","35.7"
"r_10","2022","perc_pop_fig","BG33","0","2","42.8"
"r_10","2022","perc_pop_fig","BG331","0","0","35.2"
"r_10","2022","perc_pop_fig","BG331","0","1","31.4"
"r_10","2022","perc_pop_fig","BG331","0","2","38.7"
"r_10","2022","perc_pop_fig","BG332","0","0","45.6"
"r_10","2022","perc_pop_fig","BG332","0","1","44.4"
"r_10","2022","perc_pop_fig","BG332","0","2","46.9"
"r_10","2022","perc_pop_fig","BG334","0","0","49.2"
"r_10","2022","perc_pop_fig","BG334","0","1","46.7"
"r_10","2022","perc_pop_fig","BG334","0","2","51.5"
"r_10","2022","perc_pop_fig","BG333","0","0","33.1"
"r_10","2022","perc_pop_fig","BG333","0","1","26.1"
"r_10","2022","perc_pop_fig","BG333","0","2","39.8"
"r_10","2022","perc_pop_fig","BG34","0","0","46.6"
"r_10","2022","perc_pop_fig","BG34","0","1","43.5"
"r_10","2022","perc_pop_fig","BG34","0","2","49.4"
"r_10","2022","perc_pop_fig","BG341","0","0","43.8"
"r_10","2022","perc_pop_fig","BG341","0","1","42.7"
"r_10","2022","perc_pop_fig","BG341","0","2","44.9"
"r_10","2022","perc_pop_fig","BG342","0","0","50.4"
"r_10","2022","perc_pop_fig","BG342","0","1","45.3"
"r_10","2022","perc_pop_fig","BG342","0","2","55.3"
"r_10","2022","perc_pop_fig","BG344","0","0","50.8"
"r_10","2022","perc_pop_fig","BG344","0","1","48.8"
"r_10","2022","perc_pop_fig","BG344","0","2","52.8"
"r_10","2022","perc_pop_fig","BG343","0","0","45.5"
"r_10","2022","perc_pop_fig","BG343","0","1","35.4"
"r_10","2022","perc_pop_fig","BG343","0","2","55"
"r_10","2022","perc_pop_fig","BG41","0","0","41.6"
"r_10","2022","perc_pop_fig","BG41","0","1","37.2"
"r_10","2022","perc_pop_fig","BG41","0","2","45.8"
"r_10","2022","perc_pop_fig","BG413","0","0","42.3"
"r_10","2022","perc_pop_fig","BG413","0","1","36.1"
"r_10","2022","perc_pop_fig","BG413","0","2","48.1"
"r_10","2022","perc_pop_fig","BG415","0","0","49.7"
"r_10","2022","perc_pop_fig","BG415","0","1","44.6"
"r_10","2022","perc_pop_fig","BG415","0","2","54.5"
"r_10","2022","perc_pop_fig","BG414","0","0","48.2"
"r_10","2022","perc_pop_fig","BG414","0","1","45.6"
"r_10","2022","perc_pop_fig","BG414","0","2","50.5"
"r_10","2022","perc_pop_fig","BG412","0","0","47.2"
"r_10","2022","perc_pop_fig","BG412","0","1","41.1"
"r_10","2022","perc_pop_fig","BG412","0","2","53"
"r_10","2022","perc_pop_fig","BG411","0","0","39.9"
"r_10","2022","perc_pop_fig","BG411","0","1","35.4"
"r_10","2022","perc_pop_fig","BG411","0","2","44.1"
"r_10","2022","perc_pop_fig","BG42","0","0","44.8"
"r_10","2022","perc_pop_fig","BG42","0","1","41.6"
"r_10","2022","perc_pop_fig","BG42","0","2","47.9"
"r_10","2022","perc_pop_fig","BG425","0","0","41"
"r_10","2022","perc_pop_fig","BG425","0","1","39.8"
"r_10","2022","perc_pop_fig","BG425","0","2","42.3"
"r_10","2022","perc_pop_fig","BG423","0","0","40.2"
"r_10","2022","perc_pop_fig","BG423","0","1","37.8"
"r_10","2022","perc_pop_fig","BG423","0","2","42.6"
"r_10","2022","perc_pop_fig","BG421","0","0","43.3"
"r_10","2022","perc_pop_fig","BG421","0","1","39.5"
"r_10","2022","perc_pop_fig","BG421","0","2","46.8"
"r_10","2022","perc_pop_fig","BG424","0","0","48.5"
"r_10","2022","perc_pop_fig","BG424","0","1","47.8"
"r_10","2022","perc_pop_fig","BG424","0","2","49.2"
"r_10","2022","perc_pop_fig","BG422","0","0","56.4"
"r_10","2022","perc_pop_fig","BG422","0","1","51.1"
"r_10","2022","perc_pop_fig","BG422","0","2","61.5"
"r_11","2023","perc_pop_fig","BG","0","0","45.3"
"r_11","2023","perc_pop_fig","BG","0","1","42.3"
"r_11","2023","perc_pop_fig","BG","0","2","48.1"
"r_11","2023","perc_pop_fig","BG","1","0","40.5"
"r_11","2023","perc_pop_fig","BG","2","0","32.5"
"r_11","2023","perc_pop_fig","BG","2","1","32"
"r_11","2023","perc_pop_fig","BG","2","2","33.1"
"r_11","2023","perc_pop_fig","BG","3","0","80.9"
"r_11","2023","perc_pop_fig","BG","3","1","77.7"
"r_11","2023","perc_pop_fig","BG","3","2","83"
"r_11","2023","perc_pop_fig","BG31","0","0","49.5"
"r_11","2023","perc_pop_fig","BG31","0","1","46.5"
"r_11","2023","perc_pop_fig","BG31","0","2","52.2"
"r_11","2023","perc_pop_fig","BG311","0","0","49"
"r_11","2023","perc_pop_fig","BG311","0","1","48.1"
"r_11","2023","perc_pop_fig","BG311","0","2","49.8"
"r_11","2023","perc_pop_fig","BG313","0","0","49"
"r_11","2023","perc_pop_fig","BG313","0","1","45.5"
"r_11","2023","perc_pop_fig","BG313","0","2","52.4"
"r_11","2023","perc_pop_fig","BG315","0","0","48.3"
"r_11","2023","perc_pop_fig","BG315","0","1","45.3"
"r_11","2023","perc_pop_fig","BG315","0","2","51.2"
"r_11","2023","perc_pop_fig","BG312","0","0","55.7"
"r_11","2023","perc_pop_fig","BG312","0","1","55.9"
"r_11","2023","perc_pop_fig","BG312","0","2","55.5"
"r_11","2023","perc_pop_fig","BG314","0","0","47.3"
"r_11","2023","perc_pop_fig","BG314","0","1","40.7"
"r_11","2023","perc_pop_fig","BG314","0","2","53.4"
"r_11","2023","perc_pop_fig","BG32","0","0","49.4"
"r_11","2023","perc_pop_fig","BG32","0","1","48.4"
"r_11","2023","perc_pop_fig","BG32","0","2","50.4"
"r_11","2023","perc_pop_fig","BG321","0","0","47.4"
"r_11","2023","perc_pop_fig","BG321","0","1","47.2"
"r_11","2023","perc_pop_fig","BG321","0","2","47.6"
"r_11","2023","perc_pop_fig","BG322","0","0","45.4"
"r_11","2023","perc_pop_fig","BG322","0","1","43.7"
"r_11","2023","perc_pop_fig","BG322","0","2","47"
"r_11","2023","perc_pop_fig","BG324","0","0","53.9"
"r_11","2023","perc_pop_fig","BG324","0","1","49.8"
"r_11","2023","perc_pop_fig","BG324","0","2","57.7"
"r_11","2023","perc_pop_fig","BG323","0","0","47.2"
"r_11","2023","perc_pop_fig","BG323","0","1","44.6"
"r_11","2023","perc_pop_fig","BG323","0","2","49.5"
"r_11","2023","perc_pop_fig","BG325","0","0","48.4"
"r_11","2023","perc_pop_fig","BG325","0","1","50.5"
"r_11","2023","perc_pop_fig","BG325","0","2","46.4"
"r_11","2023","perc_pop_fig","BG33","0","0","39.1"
"r_11","2023","perc_pop_fig","BG33","0","1","35.2"
"r_11","2023","perc_pop_fig","BG33","0","2","42.7"
"r_11","2023","perc_pop_fig","BG331","0","0","36.5"
"r_11","2023","perc_pop_fig","BG331","0","1","33.1"
"r_11","2023","perc_pop_fig","BG331","0","2","39.7"
"r_11","2023","perc_pop_fig","BG332","0","0","46.8"
"r_11","2023","perc_pop_fig","BG332","0","1","42.9"
"r_11","2023","perc_pop_fig","BG332","0","2","50.4"
"r_11","2023","perc_pop_fig","BG334","0","0","48.5"
"r_11","2023","perc_pop_fig","BG334","0","1","43.1"
"r_11","2023","perc_pop_fig","BG334","0","2","53.5"
"r_11","2023","perc_pop_fig","BG333","0","0","38.2"
"r_11","2023","perc_pop_fig","BG333","0","1","36"
"r_11","2023","perc_pop_fig","BG333","0","2","40.3"
"r_11","2023","perc_pop_fig","BG34","0","0","49"
"r_11","2023","perc_pop_fig","BG34","0","1","45.3"
"r_11","2023","perc_pop_fig","BG34","0","2","52.5"
"r_11","2023","perc_pop_fig","BG341","0","0","47.6"
"r_11","2023","perc_pop_fig","BG341","0","1","45.1"
"r_11","2023","perc_pop_fig","BG341","0","2","49.9"
"r_11","2023","perc_pop_fig","BG342","0","0","53.6"
"r_11","2023","perc_pop_fig","BG342","0","1","49.8"
"r_11","2023","perc_pop_fig","BG342","0","2","57.2"
"r_11","2023","perc_pop_fig","BG344","0","0","47.9"
"r_11","2023","perc_pop_fig","BG344","0","1","43.6"
"r_11","2023","perc_pop_fig","BG344","0","2","51.8"
"r_11","2023","perc_pop_fig","BG343","0","0","42"
"r_11","2023","perc_pop_fig","BG343","0","1","36.3"
"r_11","2023","perc_pop_fig","BG343","0","2","47.3"
"r_11","2023","perc_pop_fig","BG41","0","0","44.8"
"r_11","2023","perc_pop_fig","BG41","0","1","41.2"
"r_11","2023","perc_pop_fig","BG41","0","2","48.2"
"r_11","2023","perc_pop_fig","BG413","0","0","45"
"r_11","2023","perc_pop_fig","BG413","0","1","39.3"
"r_11","2023","perc_pop_fig","BG413","0","2","50.3"
"r_11","2023","perc_pop_fig","BG415","0","0","53.5"
"r_11","2023","perc_pop_fig","BG415","0","1","50.9"
"r_11","2023","perc_pop_fig","BG415","0","2","56"
"r_11","2023","perc_pop_fig","BG414","0","0","54.4"
"r_11","2023","perc_pop_fig","BG414","0","1","50"
"r_11","2023","perc_pop_fig","BG414","0","2","58.4"
"r_11","2023","perc_pop_fig","BG412","0","0","53.9"
"r_11","2023","perc_pop_fig","BG412","0","1","50.2"
"r_11","2023","perc_pop_fig","BG412","0","2","57.5"
"r_11","2023","perc_pop_fig","BG411","0","0","38.5"
"r_11","2023","perc_pop_fig","BG411","0","1","34.5"
"r_11","2023","perc_pop_fig","BG411","0","2","42.2"
"r_11","2023","perc_pop_fig","BG42","0","0","45.5"
"r_11","2023","perc_pop_fig","BG42","0","1","43.8"
"r_11","2023","perc_pop_fig","BG42","0","2","47.1"
"r_11","2023","perc_pop_fig","BG425","0","0","40.8"
"r_11","2023","perc_pop_fig","BG425","0","1","40.3"
"r_11","2023","perc_pop_fig","BG425","0","2","41.3"
"r_11","2023","perc_pop_fig","BG423","0","0","45.5"
"r_11","2023","perc_pop_fig","BG423","0","1","42.6"
"r_11","2023","perc_pop_fig","BG423","0","2","48.3"
"r_11","2023","perc_pop_fig","BG421","0","0","45"
"r_11","2023","perc_pop_fig","BG421","0","1","45.1"
"r_11","2023","perc_pop_fig","BG421","0","2","44.9"
"r_11","2023","perc_pop_fig","BG424","0","0","50.5"
"r_11","2023","perc_pop_fig","BG424","0","1","48.3"
"r_11","2023","perc_pop_fig","BG424","0","2","52.5"
"r_11","2023","perc_pop_fig","BG422","0","0","49"
"r_11","2023","perc_pop_fig","BG422","0","1","43.4"
"r_11","2023","perc_pop_fig","BG422","0","2","54.3"
"r_12","2024","perc_pop_fig","BG","0","0","46.1"
"r_12","2024","perc_pop_fig","BG","0","1","43.4"
"r_12","2024","perc_pop_fig","BG","0","2","48.6"
"r_12","2024","perc_pop_fig","BG","1","0","42.3"
"r_12","2024","perc_pop_fig","BG","2","0","33.6"
"r_12","2024","perc_pop_fig","BG","2","1","33.3"
"r_12","2024","perc_pop_fig","BG","2","2","33.8"
"r_12","2024","perc_pop_fig","BG","3","0","79.9"
"r_12","2024","perc_pop_fig","BG","3","1","76.5"
"r_12","2024","perc_pop_fig","BG","3","2","82.2"
"r_12","2024","perc_pop_fig","BG31","0","0","49.9"
"r_12","2024","perc_pop_fig","BG31","0","1","46.6"
"r_12","2024","perc_pop_fig","BG31","0","2","52.9"
"r_12","2024","perc_pop_fig","BG311","0","0","50.3"
"r_12","2024","perc_pop_fig","BG311","0","1","54.3"
"r_12","2024","perc_pop_fig","BG311","0","2","46.6"
"r_12","2024","perc_pop_fig","BG313","0","0","46.6"
"r_12","2024","perc_pop_fig","BG313","0","1","41.4"
"r_12","2024","perc_pop_fig","BG313","0","2","51.6"
"r_12","2024","perc_pop_fig","BG315","0","0","46.6"
"r_12","2024","perc_pop_fig","BG315","0","1","41.1"
"r_12","2024","perc_pop_fig","BG315","0","2","51.8"
"r_12","2024","perc_pop_fig","BG312","0","0","49.5"
"r_12","2024","perc_pop_fig","BG312","0","1","47"
"r_12","2024","perc_pop_fig","BG312","0","2","51.7"
"r_12","2024","perc_pop_fig","BG314","0","0","51.5"
"r_12","2024","perc_pop_fig","BG314","0","1","47.4"
"r_12","2024","perc_pop_fig","BG314","0","2","55.3"
"r_12","2024","perc_pop_fig","BG32","0","0","47.2"
"r_12","2024","perc_pop_fig","BG32","0","1","43.9"
"r_12","2024","perc_pop_fig","BG32","0","2","50.3"
"r_12","2024","perc_pop_fig","BG321","0","0","41.8"
"r_12","2024","perc_pop_fig","BG321","0","1","37.1"
"r_12","2024","perc_pop_fig","BG321","0","2","46.1"
"r_12","2024","perc_pop_fig","BG322","0","0","43"
"r_12","2024","perc_pop_fig","BG322","0","1","40.8"
"r_12","2024","perc_pop_fig","BG322","0","2","45"
"r_12","2024","perc_pop_fig","BG324","0","0","56.8"
"r_12","2024","perc_pop_fig","BG324","0","1","53.7"
"r_12","2024","perc_pop_fig","BG324","0","2","59.7"
"r_12","2024","perc_pop_fig","BG323","0","0","45.6"
"r_12","2024","perc_pop_fig","BG323","0","1","41"
"r_12","2024","perc_pop_fig","BG323","0","2","49.8"
"r_12","2024","perc_pop_fig","BG325","0","0","48.4"
"r_12","2024","perc_pop_fig","BG325","0","1","49.4"
"r_12","2024","perc_pop_fig","BG325","0","2","47.4"
"r_12","2024","perc_pop_fig","BG33","0","0","40.7"
"r_12","2024","perc_pop_fig","BG33","0","1","38.5"
"r_12","2024","perc_pop_fig","BG33","0","2","42.6"
"r_12","2024","perc_pop_fig","BG331","0","0","37.1"
"r_12","2024","perc_pop_fig","BG331","0","1","34.1"
"r_12","2024","perc_pop_fig","BG331","0","2","39.9"
"r_12","2024","perc_pop_fig","BG332","0","0","44.8"
"r_12","2024","perc_pop_fig","BG332","0","1","40.9"
"r_12","2024","perc_pop_fig","BG332","0","2","48.2"
"r_12","2024","perc_pop_fig","BG334","0","0","46"
"r_12","2024","perc_pop_fig","BG334","0","1","44.3"
"r_12","2024","perc_pop_fig","BG334","0","2","47.5"
"r_12","2024","perc_pop_fig","BG333","0","0","40.1"
"r_12","2024","perc_pop_fig","BG333","0","1","39.8"
"r_12","2024","perc_pop_fig","BG333","0","2","40.3"
"r_12","2024","perc_pop_fig","BG34","0","0","50.1"
"r_12","2024","perc_pop_fig","BG34","0","1","46.5"
"r_12","2024","perc_pop_fig","BG34","0","2","53.4"
"r_12","2024","perc_pop_fig","BG341","0","0","48.5"
"r_12","2024","perc_pop_fig","BG341","0","1","46.2"
"r_12","2024","perc_pop_fig","BG341","0","2","50.6"
"r_12","2024","perc_pop_fig","BG342","0","0","57.2"
"r_12","2024","perc_pop_fig","BG342","0","1","51.5"
"r_12","2024","perc_pop_fig","BG342","0","2","62.6"
"r_12","2024","perc_pop_fig","BG344","0","0","47.3"
"r_12","2024","perc_pop_fig","BG344","0","1","43.7"
"r_12","2024","perc_pop_fig","BG344","0","2","50.7"
"r_12","2024","perc_pop_fig","BG343","0","0","43.1"
"r_12","2024","perc_pop_fig","BG343","0","1","38.8"
"r_12","2024","perc_pop_fig","BG343","0","2","47.1"
"r_12","2024","perc_pop_fig","BG41","0","0","42.3"
"r_12","2024","perc_pop_fig","BG41","0","1","38.1"
"r_12","2024","perc_pop_fig","BG41","0","2","46.2"
"r_12","2024","perc_pop_fig","BG413","0","0","46.3"
"r_12","2024","perc_pop_fig","BG413","0","1","39.2"
"r_12","2024","perc_pop_fig","BG413","0","2","52.9"
"r_12","2024","perc_pop_fig","BG415","0","0","46.8"
"r_12","2024","perc_pop_fig","BG415","0","1","45.5"
"r_12","2024","perc_pop_fig","BG415","0","2","48"
"r_12","2024","perc_pop_fig","BG414","0","0","56.5"
"r_12","2024","perc_pop_fig","BG414","0","1","51.7"
"r_12","2024","perc_pop_fig","BG414","0","2","60.9"
"r_12","2024","perc_pop_fig","BG412","0","0","50"
"r_12","2024","perc_pop_fig","BG412","0","1","46.3"
"r_12","2024","perc_pop_fig","BG412","0","2","53.6"
"r_12","2024","perc_pop_fig","BG411","0","0","38.2"
"r_12","2024","perc_pop_fig","BG411","0","1","33"
"r_12","2024","perc_pop_fig","BG411","0","2","42.8"
"r_12","2024","perc_pop_fig","BG42","0","0","45.9"
"r_12","2024","perc_pop_fig","BG42","0","1","43.8"
"r_12","2024","perc_pop_fig","BG42","0","2","47.9"
"r_12","2024","perc_pop_fig","BG425","0","0","48.6"
"r_12","2024","perc_pop_fig","BG425","0","1","45.9"
"r_12","2024","perc_pop_fig","BG425","0","2","51.1"
"r_12","2024","perc_pop_fig","BG423","0","0","44.8"
"r_12","2024","perc_pop_fig","BG423","0","1","42.7"
"r_12","2024","perc_pop_fig","BG423","0","2","46.8"
"r_12","2024","perc_pop_fig","BG421","0","0","44.5"
"r_12","2024","perc_pop_fig","BG421","0","1","42.6"
"r_12","2024","perc_pop_fig","BG421","0","2","46.3"
"r_12","2024","perc_pop_fig","BG424","0","0","49.6"
"r_12","2024","perc_pop_fig","BG424","0","1","48.1"
"r_12","2024","perc_pop_fig","BG424","0","2","51"
"r_12","2024","perc_pop_fig","BG422","0","0","50.4"
"r_12","2024","perc_pop_fig","BG422","0","1","45.7"
"r_12","2024","perc_pop_fig","BG422","0","2","54.9"